회계연도,회계월,소관,소관명,회계,회계명,수입관코드,수입관명,수입항코드,수입항명,수입목코드,수입목명,예산,수납본월금액,수납누계금액
2018,1,72,문화체육관광부,590,지역신문발전기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,6000000,474090,474090
2018,1,72,문화체육관광부,590,지역신문발전기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,121000000,0,0
2018,1,72,문화체육관광부,590,지역신문발전기금,31,차입금및여유자금회수,85,정부예금회수,852,통화금융기관예치금회수,489000000,0,0
2018,1,72,문화체육관광부,590,지역신문발전기금,40,정부내부수입및기타,91,전입금,911,일반회계전입금,8000000000,8000000000,8000000000
2018,1,72,문화체육관광부,593,언론진흥기금,11,재산수입,54,기타이자수입및재산수입,542,통화금융기관이자수입,9000000,14790,14790
2018,1,72,문화체육관광부,593,언론진흥기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,150000000,1423590,1423590
2018,1,72,문화체육관광부,593,언론진흥기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,20000000000,20000000000,20000000000
2018,1,72,문화체육관광부,593,언론진흥기금,20,융자및전대차관원금회수,75,융자원금회수,752,통화금융기관융자원금회수,446000000,36000000,36000000
2018,1,72,문화체육관광부,593,언론진흥기금,31,차입금및여유자금회수,85,정부예금회수,852,통화금융기관예치금회수,12541000000,0,0
2018,1,72,문화체육관광부,594,영화발전기금,11,재산수입,52,정부출자수입,521,정부출자수입,3500000000,0,0
2018,1,72,문화체육관광부,594,영화발전기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,4671000000,26447114,26447114
2018,1,72,문화체육관광부,594,영화발전기금,12,경상이전수입,58,가산금,581,가산금,15000000,0,0
2018,1,72,문화체육관광부,594,영화발전기금,12,경상이전수입,59,기타경상이전수입,593,법정부담금,50398000000,0,0
2018,1,72,문화체육관광부,594,영화발전기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,250000000,19311029,19311029
2018,1,72,문화체육관광부,594,영화발전기금,13,재화및용역판매수입,69,잡수입,691,기타잡수입,1625000000,199245158,199245158
2018,1,72,문화체육관광부,594,영화발전기금,31,차입금및여유자금회수,85,정부예금회수,852,통화금융기관예치금회수,2.34E+11,2000000000,2000000000
2018,1,72,문화체육관광부,594,영화발전기금,40,정부내부수입및기타,91,전입금,911,일반회계전입금,0,0,0
2018,1,72,문화체육관광부,594,영화발전기금,40,정부내부수입및기타,92,예탁원금회수,923,기금예탁원금회수,30000000000,0,0
2018,1,72,문화체육관광부,594,영화발전기금,40,정부내부수입및기타,95,예탁이자수입,953,기금예탁이자수입,2212000000,0,0
2018,1,75,보건복지부,110,일반회계,11,재산수입,51,관유물대여료,511,토지대여료,0,63250,63250
2018,1,75,보건복지부,110,일반회계,11,재산수입,51,관유물대여료,512,건물대여료,80000000,380880,380880
2018,1,75,보건복지부,110,일반회계,11,재산수입,51,관유물대여료,513,기타관유물대여료,1000000,265760,265760
2018,1,75,보건복지부,110,일반회계,11,재산수입,53,전대차관이자수입,534,기타민간전대차관이자수입,6000000,0,0
2018,1,75,보건복지부,110,일반회계,11,재산수입,54,기타이자수입및재산수입,544,기타민간이자수입,167000000,0,0
2018,1,75,보건복지부,110,일반회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,9795000000,218077140,218077140
2018,1,75,보건복지부,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",561,벌금및과료,0,0,0
2018,1,75,보건복지부,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",563,과태료,221000000,28450000,28450000
2018,1,75,보건복지부,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",565,과징금,18263000000,7731841830,7731841830
2018,1,75,보건복지부,110,일반회계,12,경상이전수입,57,변상금및위약금,571,변상금,0,0,0
2018,1,75,보건복지부,110,일반회계,12,경상이전수입,57,변상금및위약금,572,위약금,131000000,26250,26250
2018,1,75,보건복지부,110,일반회계,12,경상이전수입,58,가산금,581,가산금,0,525000,525000
2018,1,75,보건복지부,110,일반회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,4.02E+11,28063225520,28063225520
2018,1,75,보건복지부,110,일반회계,13,재화및용역판매수입,65,면허료및수수료,651,면허료및수수료,367000000,28272000,28272000
2018,1,75,보건복지부,110,일반회계,13,재화및용역판매수입,69,잡수입,691,기타잡수입,33000000,348000,348000
2018,1,75,보건복지부,110,일반회계,14,수입대체경비수입,69,잡수입,691,기타잡수입,30000000,0,0
2018,1,75,보건복지부,110,일반회계,20,융자및전대차관원금회수,77,전대차관원금회수,774,기타민간전대차관원금회수,2246000000,0,0
2018,1,75,보건복지부,213,농어촌구조개선특별회계,11,재산수입,54,기타이자수입및재산수입,544,기타민간이자수입,0,1147560,1147560
2018,1,75,보건복지부,213,농어촌구조개선특별회계,20,융자및전대차관원금회수,75,융자원금회수,754,기타민간융자원금회수,0,537000000,537000000
2018,1,75,보건복지부,216,에너지및자원사업특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,0,3605280,3605280
2018,1,75,보건복지부,236,지역균형발전특별회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,0,0,0
2018,1,75,보건복지부,236,지역균형발전특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,0,1971615180,1971615180
2018,1,75,보건복지부,427,국립재활원,10,기업특별회계영업수입,49,책임운영기관사업수입,491,책임운영기관사업수입,13018300000,1389691670,1389691670
2018,1,75,보건복지부,427,국립재활원,11,재산수입,51,관유물대여료,512,건물대여료,89000000,8031460,8031460
2018,1,75,보건복지부,427,국립재활원,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,6000000,0,0
2018,1,75,보건복지부,427,국립재활원,12,경상이전수입,57,변상금및위약금,571,변상금,0,0,0
2018,1,75,보건복지부,427,국립재활원,12,경상이전수입,58,가산금,581,가산금,0,7200,7200
2018,1,75,보건복지부,427,국립재활원,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,0,1386000,1386000
2018,1,75,보건복지부,427,국립재활원,13,재화및용역판매수입,69,잡수입,697,기타영업외잡수익,30000000,42250500,42250500
2018,1,75,보건복지부,427,국립재활원,14,수입대체경비수입,69,잡수입,691,기타잡수입,235000000,93083000,93083000
2018,1,75,보건복지부,427,국립재활원,33,전년도이월금,88,전년도이월금,881,전년도이월금,4205000000,0,0
2018,1,75,보건복지부,427,국립재활원,40,정부내부수입및기타,91,전입금,911,일반회계전입금,30653000000,30653000000,30653000000
2018,1,75,보건복지부,427,국립재활원,40,정부내부수입및기타,96,기타,961,당기순이익전입금,1000000,0,0
2018,1,75,보건복지부,427,국립재활원,40,정부내부수입및기타,96,기타,962,감가상각비전입금,1000000,0,0
2018,1,75,보건복지부,428,국립목포병원,10,기업특별회계영업수입,49,책임운영기관사업수입,491,책임운영기관사업수입,2955486000,304997390,304997390
2018,1,75,보건복지부,428,국립목포병원,11,재산수입,51,관유물대여료,512,건물대여료,7000000,688050,688050
2018,1,75,보건복지부,428,국립목포병원,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,0,4430,4430
2018,1,75,보건복지부,428,국립목포병원,12,경상이전수입,57,변상금및위약금,572,위약금,0,222700,222700
2018,1,75,보건복지부,428,국립목포병원,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,2000000,0,0
2018,1,75,보건복지부,428,국립목포병원,13,재화및용역판매수입,69,잡수입,691,기타잡수입,1000000,129720,129720
2018,1,75,보건복지부,428,국립목포병원,14,수입대체경비수입,69,잡수입,691,기타잡수입,10000000,163000,163000
2018,1,75,보건복지부,428,국립목포병원,15,관유물매각대,71,고정자산매각대,713,기타고정자산매각대,4000000,0,0
2018,1,75,보건복지부,428,국립목포병원,33,전년도이월금,88,전년도이월금,881,전년도이월금,741000000,0,0
2018,1,75,보건복지부,428,국립목포병원,40,정부내부수입및기타,91,전입금,911,일반회계전입금,7784000000,7784000000,7784000000
2018,1,75,보건복지부,428,국립목포병원,40,정부내부수입및기타,96,기타,961,당기순이익전입금,1000000,0,0
2018,1,75,보건복지부,428,국립목포병원,40,정부내부수입및기타,96,기타,962,감가상각비전입금,1000000,0,0
2018,1,75,보건복지부,432,국립마산병원,10,기업특별회계영업수입,49,책임운영기관사업수입,491,책임운영기관사업수입,3554397000,407635770,407635770
2018,1,75,보건복지부,432,국립마산병원,11,재산수입,51,관유물대여료,511,토지대여료,57000000,1406020,1406020
2018,1,75,보건복지부,432,국립마산병원,11,재산수입,51,관유물대여료,512,건물대여료,13000000,157210,157210
2018,1,75,보건복지부,432,국립마산병원,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,1000000,0,0
2018,1,75,보건복지부,432,국립마산병원,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,0,50000,50000
2018,1,75,보건복지부,432,국립마산병원,13,재화및용역판매수입,65,면허료및수수료,651,면허료및수수료,3000000,469930,469930
2018,1,75,보건복지부,432,국립마산병원,13,재화및용역판매수입,69,잡수입,691,기타잡수입,1000000,10000,10000
2018,1,75,보건복지부,432,국립마산병원,14,수입대체경비수입,69,잡수입,691,기타잡수입,86000000,0,0
2018,1,75,보건복지부,432,국립마산병원,33,전년도이월금,88,전년도이월금,881,전년도이월금,2060000000,0,0
2018,1,75,보건복지부,432,국립마산병원,40,정부내부수입및기타,91,전입금,911,일반회계전입금,14063000000,14063000000,14063000000
2018,1,75,보건복지부,432,국립마산병원,40,정부내부수입및기타,96,기타,961,당기순이익전입금,1000000,0,0
2018,1,75,보건복지부,432,국립마산병원,40,정부내부수입및기타,96,기타,962,감가상각비전입금,1000000,0,0
2018,1,75,보건복지부,433,국립정신건강센터,10,기업특별회계영업수입,49,책임운영기관사업수입,491,책임운영기관사업수입,11476304000,875546960,875546960
2018,1,75,보건복지부,433,국립정신건강센터,11,재산수입,51,관유물대여료,511,토지대여료,56000000,-247470,-247470
2018,1,75,보건복지부,433,국립정신건강센터,11,재산수입,51,관유물대여료,512,건물대여료,20000000,-263030,-263030
2018,1,75,보건복지부,433,국립정신건강센터,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,3000000,0,0
2018,1,75,보건복지부,433,국립정신건강센터,12,경상이전수입,57,변상금및위약금,572,위약금,3000000,0,0
2018,1,75,보건복지부,433,국립정신건강센터,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,1000000,658130,658130
2018,1,75,보건복지부,433,국립정신건강센터,13,재화및용역판매수입,65,면허료및수수료,651,면허료및수수료,3000000,0,0
2018,1,75,보건복지부,433,국립정신건강센터,13,재화및용역판매수입,69,잡수입,691,기타잡수입,80000000,10000,10000
2018,1,75,보건복지부,433,국립정신건강센터,14,수입대체경비수입,69,잡수입,691,기타잡수입,62000000,56428710,56428710
2018,1,75,보건복지부,433,국립정신건강센터,40,정부내부수입및기타,91,전입금,911,일반회계전입금,28690000000,28690000000,28690000000
2018,1,75,보건복지부,433,국립정신건강센터,40,정부내부수입및기타,96,기타,961,당기순이익전입금,1000000,0,0
2018,1,75,보건복지부,433,국립정신건강센터,40,정부내부수입및기타,96,기타,962,감가상각비전입금,1000000,0,0
2018,1,75,보건복지부,434,국립나주병원,10,기업특별회계영업수입,49,책임운영기관사업수입,491,책임운영기관사업수입,7761762000,633429710,633429710
2018,1,75,보건복지부,434,국립나주병원,11,재산수입,51,관유물대여료,512,건물대여료,1000000,539390,539390
2018,1,75,보건복지부,434,국립나주병원,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,1000000,0,0
2018,1,75,보건복지부,434,국립나주병원,13,재화및용역판매수입,65,면허료및수수료,651,면허료및수수료,1000000,0,0
2018,1,75,보건복지부,434,국립나주병원,13,재화및용역판매수입,69,잡수입,691,기타잡수입,50000000,21556170,21556170
2018,1,75,보건복지부,434,국립나주병원,14,수입대체경비수입,69,잡수입,691,기타잡수입,86000000,10700930,10700930
2018,1,75,보건복지부,434,국립나주병원,15,관유물매각대,71,고정자산매각대,713,기타고정자산매각대,2000000,0,0
2018,1,75,보건복지부,434,국립나주병원,33,전년도이월금,88,전년도이월금,881,전년도이월금,1327000000,0,0
2018,1,75,보건복지부,434,국립나주병원,40,정부내부수입및기타,91,전입금,911,일반회계전입금,12363000000,12363000000,12363000000
2018,1,75,보건복지부,434,국립나주병원,40,정부내부수입및기타,96,기타,961,당기순이익전입금,1000000,0,0
2018,1,75,보건복지부,434,국립나주병원,40,정부내부수입및기타,96,기타,962,감가상각비전입금,1000000,0,0
2018,1,75,보건복지부,435,국립부곡병원,10,기업특별회계영업수입,49,책임운영기관사업수입,491,책임운영기관사업수입,5549965000,445569080,445569080
2018,1,75,보건복지부,435,국립부곡병원,11,재산수입,51,관유물대여료,512,건물대여료,1000000,814970,814970
2018,1,75,보건복지부,435,국립부곡병원,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,2000000,0,0
2018,1,75,보건복지부,435,국립부곡병원,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,2000000,0,0
2018,1,75,보건복지부,435,국립부곡병원,13,재화및용역판매수입,69,잡수입,691,기타잡수입,5000000,0,0
2018,1,75,보건복지부,435,국립부곡병원,14,수입대체경비수입,69,잡수입,691,기타잡수입,34000000,2380000,2380000
2018,1,75,보건복지부,435,국립부곡병원,33,전년도이월금,88,전년도이월금,881,전년도이월금,1921000000,0,0
2018,1,75,보건복지부,435,국립부곡병원,40,정부내부수입및기타,91,전입금,911,일반회계전입금,13117000000,13117000000,13117000000
2018,1,75,보건복지부,435,국립부곡병원,40,정부내부수입및기타,96,기타,961,당기순이익전입금,1000000,0,0
2018,1,75,보건복지부,435,국립부곡병원,40,정부내부수입및기타,96,기타,962,감가상각비전입금,1000000,0,0
2018,1,75,보건복지부,436,국립춘천병원,10,기업특별회계영업수입,49,책임운영기관사업수입,491,책임운영기관사업수입,4682602000,42262190,42262190
2018,1,75,보건복지부,436,국립춘천병원,11,재산수입,51,관유물대여료,511,토지대여료,2000000,4567180,4567180
2018,1,75,보건복지부,436,국립춘천병원,11,재산수입,51,관유물대여료,512,건물대여료,2000000,5378000,5378000
2018,1,75,보건복지부,436,국립춘천병원,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,1000000,0,0
2018,1,75,보건복지부,436,국립춘천병원,13,재화및용역판매수입,69,잡수입,691,기타잡수입,2000000,3694300,3694300
2018,1,75,보건복지부,436,국립춘천병원,13,재화및용역판매수입,69,잡수입,697,기타영업외잡수익,1000000,0,0
2018,1,75,보건복지부,436,국립춘천병원,14,수입대체경비수입,69,잡수입,691,기타잡수입,24000000,18000000,18000000
2018,1,75,보건복지부,436,국립춘천병원,33,전년도이월금,88,전년도이월금,881,전년도이월금,533000000,0,0
2018,1,75,보건복지부,436,국립춘천병원,40,정부내부수입및기타,91,전입금,911,일반회계전입금,9838000000,9838000000,9838000000
2018,1,75,보건복지부,436,국립춘천병원,40,정부내부수입및기타,96,기타,961,당기순이익전입금,1000000,0,0
2018,1,75,보건복지부,436,국립춘천병원,40,정부내부수입및기타,96,기타,962,감가상각비전입금,1000000,0,0
2018,1,75,보건복지부,437,국립공주병원,10,기업특별회계영업수입,49,책임운영기관사업수입,491,책임운영기관사업수입,4862580000,439548420,439548420
2018,1,75,보건복지부,437,국립공주병원,11,재산수입,51,관유물대여료,511,토지대여료,0,1696740,1696740
2018,1,75,보건복지부,437,국립공주병원,11,재산수입,51,관유물대여료,512,건물대여료,25000000,7530580,7530580
2018,1,75,보건복지부,437,국립공주병원,12,경상이전수입,57,변상금및위약금,572,위약금,0,0,0
2018,1,75,보건복지부,437,국립공주병원,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,6000000,4104000,4104000
2018,1,75,보건복지부,437,국립공주병원,13,재화및용역판매수입,69,잡수입,691,기타잡수입,0,897600,897600
2018,1,75,보건복지부,437,국립공주병원,13,재화및용역판매수입,69,잡수입,697,기타영업외잡수익,20000000,1238770,1238770
2018,1,75,보건복지부,437,국립공주병원,14,수입대체경비수입,69,잡수입,691,기타잡수입,59000000,0,0
2018,1,75,보건복지부,437,국립공주병원,15,관유물매각대,71,고정자산매각대,713,기타고정자산매각대,2000000,0,0
2018,1,75,보건복지부,437,국립공주병원,33,전년도이월금,88,전년도이월금,881,전년도이월금,1064000000,0,0
2018,1,75,보건복지부,437,국립공주병원,40,정부내부수입및기타,91,전입금,911,일반회계전입금,10274000000,10274000000,10274000000
2018,1,75,보건복지부,437,국립공주병원,40,정부내부수입및기타,96,기타,961,당기순이익전입금,1000000,0,0
2018,1,75,보건복지부,437,국립공주병원,40,정부내부수입및기타,96,기타,962,감가상각비전입금,1000000,0,0
2018,1,75,보건복지부,532,국민연금기금,7,사회보장기여금,38,사회보장기여금,381,고용주부담금,2.08E+13,1.54E+12,1.54E+12
2018,1,75,보건복지부,532,국민연금기금,7,사회보장기여금,38,사회보장기여금,382,피고용자분담금,2.56E+13,2.03E+12,2.03E+12
2018,1,75,보건복지부,532,국민연금기금,11,재산수입,54,기타이자수입및재산수입,542,통화금융기관이자수입,151000000,10431611,10431611
2018,1,75,보건복지부,532,국민연금기금,11,재산수입,54,기타이자수입및재산수입,544,기타민간이자수입,1659000000,121104477,121104477
2018,1,75,보건복지부,532,국민연금기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,1.67E+13,1.00E+12,1.00E+12
2018,1,75,보건복지부,532,국민연금기금,13,재화및용역판매수입,69,잡수입,691,기타잡수입,8893000000,644272205,644272205
2018,1,75,보건복지부,532,국민연금기금,13,재화및용역판매수입,69,잡수입,697,기타영업외잡수익,39175000000,3263303617,3263303617
2018,1,75,보건복지부,532,국민연금기금,20,융자및전대차관원금회수,75,융자원금회수,752,통화금융기관융자원금회수,362000000,31173771,31173771
2018,1,75,보건복지부,532,국민연금기금,20,융자및전대차관원금회수,75,융자원금회수,754,기타민간융자원금회수,30043000000,0,0
2018,1,75,보건복지부,532,국민연금기금,40,정부내부수입및기타,91,전입금,911,일반회계전입금,10157000000,1000000000,1000000000
2018,1,75,보건복지부,542,국민건강증진기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,4795000000,315002390,315002390
2018,1,75,보건복지부,542,국민건강증진기금,12,경상이전수입,56,"벌금,몰수금및과태료",563,과태료,0,0,0
2018,1,75,보건복지부,542,국민건강증진기금,12,경상이전수입,57,변상금및위약금,572,위약금,0,0,0
2018,1,75,보건복지부,542,국민건강증진기금,12,경상이전수입,58,가산금,581,가산금,5000000,56100,56100
2018,1,75,보건복지부,542,국민건강증진기금,12,경상이전수입,59,기타경상이전수입,593,법정부담금,3.04E+12,3.89E+11,3.89E+11
2018,1,75,보건복지부,542,국민건강증진기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,36313000000,3080410980,3080410980
2018,1,75,보건복지부,542,국민건강증진기금,15,관유물매각대,72,토지및무형자산매각대,721,토지매각대,1.16E+11,0,0
2018,1,75,보건복지부,542,국민건강증진기금,31,차입금및여유자금회수,85,정부예금회수,851,한국은행예치금회수,2.42E+11,0,0
2018,1,75,보건복지부,542,국민건강증진기금,31,차입금및여유자금회수,85,정부예금회수,853,비통화금융기관예치금회수,1.22E+11,0,0
2018,1,75,보건복지부,542,국민건강증진기금,40,정부내부수입및기타,91,전입금,915,계정간전입금,1.03E+11,8294000000,8294000000
2018,1,75,보건복지부,542,국민건강증진기금,40,정부내부수입및기타,94,예수금,943,기금예수금,4.02E+11,0,0
2018,1,75,보건복지부,571,응급의료기금,11,재산수입,54,기타이자수입및재산수입,542,통화금융기관이자수입,4130000000,926360,926360
2018,1,75,보건복지부,571,응급의료기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,2941000000,55212500,55212500
2018,1,75,보건복지부,571,응급의료기금,12,경상이전수입,57,변상금및위약금,572,위약금,0,0,0
2018,1,75,보건복지부,571,응급의료기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,8444000000,288904490,288904490
2018,1,75,보건복지부,571,응급의료기금,20,융자및전대차관원금회수,75,융자원금회수,752,통화금융기관융자원금회수,1.23E+11,520190410,520190410
2018,1,75,보건복지부,571,응급의료기금,31,차입금및여유자금회수,85,정부예금회수,853,비통화금융기관예치금회수,21068000000,0,0
2018,1,75,보건복지부,571,응급의료기금,40,정부내부수입및기타,91,전입금,911,일반회계전입금,1.81E+11,90428000000,90428000000
