회계연도,회계월,소관,소관명,회계,회계명,수입관코드,수입관명,수입항코드,수입항명,수입목코드,수입목명,예산,수납본월금액,수납누계금액
2021,3,23,법제처,110,일반회계,11,재산수입,51,관유물대여료,512,건물대여료,0,0,12233450
2021,3,23,법제처,110,일반회계,12,경상이전수입,57,변상금및위약금,571,변상금,0,0,35551630
2021,3,23,법제처,110,일반회계,12,경상이전수입,58,가산금,581,가산금,0,0,26678300
2021,3,23,법제처,110,일반회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,0,0,10121130
2021,3,24,국가보훈부,110,일반회계,11,재산수입,51,관유물대여료,511,토지대여료,42000000,0,42979250
2021,3,24,국가보훈부,110,일반회계,11,재산수입,51,관유물대여료,512,건물대여료,86000000,0,26161960
2021,3,24,국가보훈부,110,일반회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,398000000,61242320,74520510
2021,3,24,국가보훈부,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",563,과태료,67000000,0,0
2021,3,24,국가보훈부,110,일반회계,12,경상이전수입,57,변상금및위약금,571,변상금,4000000,0,0
2021,3,24,국가보훈부,110,일반회계,12,경상이전수입,57,변상금및위약금,572,위약금,13000000,0,0
2021,3,24,국가보훈부,110,일반회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,7851000000,195839790,775433230
2021,3,24,국가보훈부,110,일반회계,13,재화및용역판매수입,65,면허료및수수료,651,면허료및수수료,2000000,0,580850
2021,3,24,국가보훈부,110,일반회계,13,재화및용역판매수입,69,잡수입,691,기타잡수입,322000000,40000,120000
2021,3,24,국가보훈부,110,일반회계,15,관유물매각대,71,고정자산매각대,713,기타고정자산매각대,35000000,0,0
2021,3,24,국가보훈부,216,에너지및자원사업특별회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,28000000,16716230,16717280
2021,3,24,국가보훈부,216,에너지및자원사업특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,33000000,2198590,8089610
2021,3,24,국가보훈부,236,지역균형발전특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,45000000,0,0
2021,3,24,국가보훈부,513,순국선열애국지사사업기금,11,재산수입,51,관유물대여료,511,토지대여료,49000000,1289260,14386370
2021,3,24,국가보훈부,513,순국선열애국지사사업기금,11,재산수입,51,관유물대여료,512,건물대여료,3450000000,688010630,949067230
2021,3,24,국가보훈부,513,순국선열애국지사사업기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,1720000000,39663950,981499926
2021,3,24,국가보훈부,513,순국선열애국지사사업기금,12,경상이전수입,57,변상금및위약금,571,변상금,0,755730,4033780
2021,3,24,국가보훈부,513,순국선열애국지사사업기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,0,11622320,23082280
2021,3,24,국가보훈부,513,순국선열애국지사사업기금,13,재화및용역판매수입,69,잡수입,691,기타잡수입,0,0,1034580
2021,3,24,국가보훈부,513,순국선열애국지사사업기금,15,관유물매각대,72,토지및무형자산매각대,721,토지매각대,2098000000,0,4860081000
2021,3,24,국가보훈부,513,순국선열애국지사사업기금,31,차입금및여유자금회수,85,정부예금회수,851,한국은행예치금회수,285000000,0,0
2021,3,24,국가보훈부,513,순국선열애국지사사업기금,31,차입금및여유자금회수,85,정부예금회수,853,비통화금융기관예치금회수,72918000000,0,0
2021,3,24,국가보훈부,513,순국선열애국지사사업기금,40,정부내부수입및기타,91,전입금,911,일반회계전입금,80826000000,11735500000,25206500000
2021,3,24,국가보훈부,520,보훈기금,11,재산수입,51,관유물대여료,512,건물대여료,45000000,0,0
2021,3,24,국가보훈부,520,보훈기금,11,재산수입,52,정부출자수입,521,정부출자수입,0,0,0
2021,3,24,국가보훈부,520,보훈기금,11,재산수입,54,기타이자수입및재산수입,544,기타민간이자수입,2376000000,160926680,484339520
2021,3,24,국가보훈부,520,보훈기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,1.29E+11,8344320,17858180
2021,3,24,국가보훈부,520,보훈기금,12,경상이전수입,59,기타경상이전수입,594,민간출연금,8898000000,789164430,1989164430
2021,3,24,국가보훈부,520,보훈기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,461000000,25544960,35414770
2021,3,24,국가보훈부,520,보훈기금,13,재화및용역판매수입,64,입장료수입,641,입장료수입,20909000000,2728629590,3993269150
2021,3,24,국가보훈부,520,보훈기금,13,재화및용역판매수입,69,잡수입,691,기타잡수입,10366000000,523113630,1112480900
2021,3,24,국가보훈부,520,보훈기금,20,융자및전대차관원금회수,75,융자원금회수,754,기타민간융자원금회수,29953000000,2468990740,7463918020
2021,3,24,국가보훈부,520,보훈기금,31,차입금및여유자금회수,85,정부예금회수,851,한국은행예치금회수,349000000,0,0
2021,3,24,국가보훈부,520,보훈기금,31,차입금및여유자금회수,85,정부예금회수,853,비통화금융기관예치금회수,3.70E+11,0,0
2021,3,24,국가보훈부,520,보훈기금,40,정부내부수입및기타,91,전입금,913,기금전입금,38456000000,880000000,5234000000
2021,3,24,국가보훈부,520,보훈기금,40,정부내부수입및기타,92,예탁원금회수,923,기금예탁원금회수,2.20E+11,50000000000,70000000000
2021,3,24,국가보훈부,520,보훈기금,40,정부내부수입및기타,95,예탁이자수입,953,기금예탁이자수입,4638000000,1110868480,1146079430
2021,3,25,산림청,110,일반회계,11,재산수입,51,관유물대여료,511,토지대여료,12321000000,2438983240,2644026680
2021,3,25,산림청,110,일반회계,11,재산수입,51,관유물대여료,512,건물대여료,106000000,19956720,36990650
2021,3,25,산림청,110,일반회계,11,재산수입,51,관유물대여료,513,기타관유물대여료,17000000,3259790,4159970
2021,3,25,산림청,110,일반회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,232000000,34793970,165434490
2021,3,25,산림청,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",561,벌금및과료,0,0,0
2021,3,25,산림청,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",563,과태료,42000000,1680000,3325000
2021,3,25,산림청,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",565,과징금,0,0,0
2021,3,25,산림청,110,일반회계,12,경상이전수입,57,변상금및위약금,571,변상금,2284000000,130464910,224134560
2021,3,25,산림청,110,일반회계,12,경상이전수입,57,변상금및위약금,572,위약금,431000000,3502570,5414860
2021,3,25,산림청,110,일반회계,12,경상이전수입,58,가산금,581,가산금,0,5920,28420
2021,3,25,산림청,110,일반회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,12801000000,527711640,2758320300
2021,3,25,산림청,110,일반회계,13,재화및용역판매수입,64,입장료수입,641,입장료수입,176000000,6148800,19237120
2021,3,25,산림청,110,일반회계,13,재화및용역판매수입,65,면허료및수수료,651,면허료및수수료,87000000,16690430,23917430
2021,3,25,산림청,110,일반회계,13,재화및용역판매수입,69,잡수입,691,기타잡수입,3902000000,75817740,367151060
2021,3,25,산림청,110,일반회계,15,관유물매각대,71,고정자산매각대,712,기계기구매각대,0,0,650000
2021,3,25,산림청,110,일반회계,15,관유물매각대,71,고정자산매각대,713,기타고정자산매각대,47000000,18000,18000
2021,3,25,산림청,110,일반회계,15,관유물매각대,72,토지및무형자산매각대,721,토지매각대,56329000000,2978672470,6013304680
2021,3,25,산림청,110,일반회계,15,관유물매각대,72,토지및무형자산매각대,722,입목죽매각대,0,0,0
2021,3,25,산림청,213,농어촌구조개선특별회계,11,재산수입,54,기타이자수입및재산수입,544,기타민간이자수입,863000000,63332180,103003120
2021,3,25,산림청,213,농어촌구조개선특별회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,179000000,19599540,104963690
2021,3,25,산림청,213,농어촌구조개선특별회계,12,경상이전수입,56,"벌금,몰수금및과태료",563,과태료,0,497000,1491000
2021,3,25,산림청,213,농어촌구조개선특별회계,12,경상이전수입,57,변상금및위약금,571,변상금,83000000,4063610,28841520
2021,3,25,산림청,213,농어촌구조개선특별회계,12,경상이전수입,57,변상금및위약금,572,위약금,53000000,0,3089500
2021,3,25,산림청,213,농어촌구조개선특별회계,12,경상이전수입,58,가산금,581,가산금,2000000,0,0
2021,3,25,산림청,213,농어촌구조개선특별회계,12,경상이전수입,59,기타경상이전수입,593,법정부담금,1.79E+11,22819767500,61160963250
2021,3,25,산림청,213,농어촌구조개선특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,20120000000,246459890,3172350660
2021,3,25,산림청,213,농어촌구조개선특별회계,13,재화및용역판매수입,69,잡수입,691,기타잡수입,0,6000,455000
2021,3,25,산림청,213,농어촌구조개선특별회계,15,관유물매각대,72,토지및무형자산매각대,721,토지매각대,0,0,0
2021,3,25,산림청,213,농어촌구조개선특별회계,15,관유물매각대,72,토지및무형자산매각대,722,입목죽매각대,25707000000,1758483390,4433558630
2021,3,25,산림청,213,농어촌구조개선특별회계,20,융자및전대차관원금회수,75,융자원금회수,754,기타민간융자원금회수,53072000000,1645872320,16919753680
2021,3,25,산림청,213,농어촌구조개선특별회계,34,세계잉여금,89,세계잉여금이입액,893,전년도세계잉여금,45783000000,0,0
2021,3,25,산림청,213,농어촌구조개선특별회계,40,정부내부수입및기타,91,전입금,911,일반회계전입금,5.32E+11,64000000000,2.79E+11
2021,3,25,산림청,216,에너지및자원사업특별회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,0,0,232870
2021,3,25,산림청,216,에너지및자원사업특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,0,0,10000
2021,3,25,산림청,236,지역균형발전특별회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,0,0,32913730
2021,3,25,산림청,236,지역균형발전특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,0,2645000,3172966580
2021,3,25,산림청,440,국립자연휴양림관리소,10,기업특별회계영업수입,49,책임운영기관사업수입,491,책임운영기관사업수입,18371000000,906972490,1010722600
2021,3,25,산림청,440,국립자연휴양림관리소,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,20000000,0,25220
2021,3,25,산림청,440,국립자연휴양림관리소,12,경상이전수입,57,변상금및위약금,572,위약금,1000000,0,0
2021,3,25,산림청,440,국립자연휴양림관리소,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,58000000,1459780,4379720
2021,3,25,산림청,440,국립자연휴양림관리소,13,재화및용역판매수입,69,잡수입,691,기타잡수입,1000000,0,0
2021,3,25,산림청,440,국립자연휴양림관리소,15,관유물매각대,71,고정자산매각대,713,기타고정자산매각대,20000000,0,0
2021,3,25,산림청,440,국립자연휴양림관리소,34,세계잉여금,89,세계잉여금이입액,893,전년도세계잉여금,401000000,0,0
2021,3,25,산림청,440,국립자연휴양림관리소,40,정부내부수입및기타,91,전입금,911,일반회계전입금,47485000000,1100000000,16750000000
2021,3,25,산림청,440,국립자연휴양림관리소,40,정부내부수입및기타,96,기타,961,당기순이익전입금,1000000,0,1000000
2021,3,25,산림청,440,국립자연휴양림관리소,40,정부내부수입및기타,96,기타,962,감가상각비전입금,1000000,0,1000000
2021,3,26,국세청,110,일반회계,1,내국세,11,소득세,111,신고분,0,4.17E+12,1.14E+13
2021,3,26,국세청,110,일반회계,1,내국세,11,소득세,112,원천분,0,2.32E+12,1.72E+13
2021,3,26,국세청,110,일반회계,1,내국세,12,법인세,121,법인세,0,1.75E+13,2.02E+13
2021,3,26,국세청,110,일반회계,1,내국세,15,상속세,151,상속세,0,5.26E+11,1.01E+12
2021,3,26,국세청,110,일반회계,1,내국세,15,상속세,152,증여세,0,1.10E+12,2.12E+12
2021,3,26,국세청,110,일반회계,1,내국세,21,부가가치세,211,부가가치세,0,-1.45E+12,8.49E+12
2021,3,26,국세청,110,일반회계,1,내국세,22,개별소비세,221,개별소비세,0,4.73E+11,1.04E+12
2021,3,26,국세청,110,일반회계,1,내국세,23,주세,231,주세,0,515077500,1294042010
2021,3,26,국세청,110,일반회계,1,내국세,23,주세,232,기타주세,0,11790800,125985820
2021,3,26,국세청,110,일반회계,1,내국세,25,증권거래세,251,증권거래세,0,8.79E+11,3.15E+12
2021,3,26,국세청,110,일반회계,1,내국세,26,인지세,261,인지세,0,28355935590,92540391780
2021,3,26,국세청,110,일반회계,1,내국세,27,기타내국세,271,과년도수입,0,5.79E+11,1.82E+12
2021,3,26,국세청,110,일반회계,3,방위세,32,방위세,322,기타방위세,0,35073270,55908620
2021,3,26,국세청,110,일반회계,4,교통·에너지·환경세,33,교통·에너지·환경세,331,교통·에너지·환경세,0,3.02E+12,4.85E+12
2021,3,26,국세청,110,일반회계,4,교통·에너지·환경세,33,교통·에너지·환경세,332,기타교통·에너지·환경세,0,63317710,117024960
2021,3,26,국세청,110,일반회계,4,교통·에너지·환경세,33,교통·에너지·환경세,333,기타교통세,0,10051400,10063400
2021,3,26,국세청,110,일반회계,6,교육세,34,교육세,341,교육세,0,4.41E+11,8.24E+11
2021,3,26,국세청,110,일반회계,6,교육세,34,교육세,345,기타교육세,0,247931880,1115618590
2021,3,26,국세청,110,일반회계,8,농어촌특별세,37,농어촌특별세,371,농어촌특별세,0,-31211280600,6.62E+11
2021,3,26,국세청,110,일반회계,8,농어촌특별세,37,농어촌특별세,372,기타농어촌특별세,0,8330584470,12180970940
2021,3,26,국세청,110,일반회계,9,종합부동산세,39,종합부동산세,391,종합부동산세,0,618761610,17972260370
2021,3,26,국세청,110,일반회계,9,종합부동산세,39,종합부동산세,392,기타종합부동산세,0,59094988100,1.29E+11
2021,3,26,국세청,110,일반회계,11,재산수입,51,관유물대여료,511,토지대여료,2000000,347180,347180
2021,3,26,국세청,110,일반회계,11,재산수입,51,관유물대여료,512,건물대여료,148000000,11411940,24245900
2021,3,26,국세청,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",561,벌금및과료,52483000000,8731631870,12939996410
2021,3,26,국세청,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",563,과태료,54866000000,7184348950,20623485630
2021,3,26,국세청,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",564,징계부과금,30000000,0,1150000
2021,3,26,국세청,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",565,과징금,0,-102393420,-105687360
2021,3,26,국세청,110,일반회계,12,경상이전수입,57,변상금및위약금,571,변상금,3000000,0,500310
2021,3,26,국세청,110,일반회계,12,경상이전수입,57,변상금및위약금,572,위약금,0,0,0
2021,3,26,국세청,110,일반회계,12,경상이전수입,58,가산금,581,가산금,5.65E+11,52024408140,1.30E+11
2021,3,26,국세청,110,일반회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,20751000000,2038389670,3062331610
2021,3,26,국세청,110,일반회계,13,재화및용역판매수입,69,잡수입,691,기타잡수입,21000000,5037640,7520290
2021,3,26,국세청,110,일반회계,14,수입대체경비수입,69,잡수입,691,기타잡수입,593000000,116573610,249810000
2021,3,26,국세청,110,일반회계,15,관유물매각대,71,고정자산매각대,713,기타고정자산매각대,60000000,0,3160000
2021,3,27,관세청,110,일반회계,1,내국세,21,부가가치세,211,부가가치세,0,3.89E+12,8.41E+12
2021,3,27,관세청,110,일반회계,1,내국세,22,개별소비세,221,개별소비세,0,7.47E+11,1.11E+12
2021,3,27,관세청,110,일반회계,1,내국세,22,개별소비세,222,기타특별소비세,0,5519689160,2.54E+11
2021,3,27,관세청,110,일반회계,1,내국세,23,주세,231,주세,0,18868260,502590
2021,3,27,관세청,110,일반회계,1,내국세,23,주세,232,기타주세,0,0,0
2021,3,27,관세청,110,일반회계,1,내국세,27,기타내국세,271,과년도수입,0,1.74E+11,1.42E+12
2021,3,27,관세청,110,일반회계,2,관세,31,관세,311,관세,0,7.37E+11,1.39E+12
2021,3,27,관세청,110,일반회계,2,관세,31,관세,312,기타관세,0,52849827310,3.35E+11
2021,3,27,관세청,110,일반회계,3,방위세,32,방위세,321,방위세,0,0,0
2021,3,27,관세청,110,일반회계,3,방위세,32,방위세,322,기타방위세,0,0,0
2021,3,27,관세청,110,일반회계,4,교통·에너지·환경세,33,교통·에너지·환경세,331,교통·에너지·환경세,0,869034940,1550667450
2021,3,27,관세청,110,일반회계,4,교통·에너지·환경세,33,교통·에너지·환경세,332,기타교통·에너지·환경세,0,0,2085370
2021,3,27,관세청,110,일반회계,6,교육세,34,교육세,341,교육세,0,34781893610,71992432880
2021,3,27,관세청,110,일반회계,6,교육세,34,교육세,345,기타교육세,0,1063420,13677144580
2021,3,27,관세청,110,일반회계,8,농어촌특별세,37,농어촌특별세,371,농어촌특별세,0,14341560,-22249950
2021,3,27,관세청,110,일반회계,8,농어촌특별세,37,농어촌특별세,372,기타농어촌특별세,0,-6249710,7796290
2021,3,27,관세청,110,일반회계,11,재산수입,51,관유물대여료,511,토지대여료,24000000,0,32233480
2021,3,27,관세청,110,일반회계,11,재산수입,51,관유물대여료,512,건물대여료,281000000,37690820,45889800
2021,3,27,관세청,110,일반회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,4000000,282060,5347540
2021,3,27,관세청,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",561,벌금및과료,4617000000,79607780,258465640
2021,3,27,관세청,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",562,몰수금및추징금,3437000000,69809230,258937400
2021,3,27,관세청,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",563,과태료,9247000000,294021450,1312487190
2021,3,27,관세청,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",564,징계부과금,10000000,0,-1129360
2021,3,27,관세청,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",565,과징금,2541000000,371297010,655308800
2021,3,27,관세청,110,일반회계,12,경상이전수입,57,변상금및위약금,572,위약금,39000000,0,471940
2021,3,27,관세청,110,일반회계,12,경상이전수입,58,가산금,581,가산금,1260000000,140658720,350776560
2021,3,27,관세청,110,일반회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,430000000,5923220,67809550
2021,3,27,관세청,110,일반회계,13,재화및용역판매수입,65,면허료및수수료,651,면허료및수수료,58595000000,1013278340,1229971770
2021,3,27,관세청,110,일반회계,13,재화및용역판매수입,69,잡수입,691,기타잡수입,762000000,122258190,123078890
2021,3,27,관세청,110,일반회계,15,관유물매각대,71,고정자산매각대,712,기계기구매각대,46000000,39810000,44810000
2021,3,28,병무청,110,일반회계,11,재산수입,51,관유물대여료,511,토지대여료,2000000,0,0
2021,3,28,병무청,110,일반회계,11,재산수입,51,관유물대여료,512,건물대여료,93000000,1327980,45294160
2021,3,28,병무청,110,일반회계,11,재산수입,51,관유물대여료,513,기타관유물대여료,15000000,1654610,4365040
2021,3,28,병무청,110,일반회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,0,0,0
2021,3,28,병무청,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",563,과태료,10000000,300000,900000
2021,3,28,병무청,110,일반회계,12,경상이전수입,57,변상금및위약금,571,변상금,1310000000,0,0
2021,3,28,병무청,110,일반회계,12,경상이전수입,57,변상금및위약금,572,위약금,11000000,0,0
2021,3,28,병무청,110,일반회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,75000000,9324350,13629760
2021,3,28,병무청,110,일반회계,13,재화및용역판매수입,69,잡수입,691,기타잡수입,3000000,54600,409200
2021,3,28,병무청,110,일반회계,15,관유물매각대,71,고정자산매각대,713,기타고정자산매각대,7000000,0,0
2021,3,29,농촌진흥청,110,일반회계,11,재산수입,51,관유물대여료,511,토지대여료,8000000,-198290,14333620
2021,3,29,농촌진흥청,110,일반회계,11,재산수입,51,관유물대여료,512,건물대여료,20000000,-314890,3827560
2021,3,29,농촌진흥청,110,일반회계,11,재산수입,51,관유물대여료,513,기타관유물대여료,15000000,0,1061730
2021,3,29,농촌진흥청,110,일반회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,628000000,9987160,50102820
2021,3,29,농촌진흥청,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",563,과태료,0,4000000,8000000
2021,3,29,농촌진흥청,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",565,과징금,0,2275270,2275270
2021,3,29,농촌진흥청,110,일반회계,12,경상이전수입,57,변상금및위약금,571,변상금,0,0,0
2021,3,29,농촌진흥청,110,일반회계,12,경상이전수입,57,변상금및위약금,572,위약금,119000000,0,0
2021,3,29,농촌진흥청,110,일반회계,12,경상이전수입,58,가산금,581,가산금,0,0,0
2021,3,29,농촌진흥청,110,일반회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,4154000000,34421000,539493790
2021,3,29,농촌진흥청,110,일반회계,13,재화및용역판매수입,65,면허료및수수료,651,면허료및수수료,14000000,0,0
2021,3,29,농촌진흥청,110,일반회계,13,재화및용역판매수입,68,실습수입,681,실습수입,4228000000,86934990,423028530
2021,3,29,농촌진흥청,110,일반회계,13,재화및용역판매수입,69,잡수입,691,기타잡수입,126000000,17557390,23451630
2021,3,29,농촌진흥청,110,일반회계,14,수입대체경비수입,69,잡수입,691,기타잡수입,98000000,3160000,3160000
2021,3,29,농촌진흥청,110,일반회계,15,관유물매각대,71,고정자산매각대,713,기타고정자산매각대,100000000,0,0
2021,3,29,농촌진흥청,110,일반회계,15,관유물매각대,73,재고자산매각대및유동자산,732,유동자산매각대,5000000,0,0
2021,3,29,농촌진흥청,213,농어촌구조개선특별회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,458000000,0,913470
2021,3,29,농촌진흥청,213,농어촌구조개선특별회계,12,경상이전수입,56,"벌금,몰수금및과태료",565,과징금,0,1155420,1155420
2021,3,29,농촌진흥청,213,농어촌구조개선특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,1260000000,23397530,23397530
2021,3,29,농촌진흥청,236,지역균형발전특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,1200000000,0,0
2021,3,31,특허청,442,특허청,10,기업특별회계영업수입,49,책임운영기관사업수입,491,책임운영기관사업수입,5.42E+11,56075871320,1.47E+11
2021,3,31,특허청,442,특허청,11,재산수입,51,관유물대여료,512,건물대여료,3000000,0,858640
2021,3,31,특허청,442,특허청,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,1359000000,178645670,856717410
2021,3,31,특허청,442,특허청,12,경상이전수입,56,"벌금,몰수금및과태료",563,과태료,36000000,0,0
2021,3,31,특허청,442,특허청,12,경상이전수입,57,변상금및위약금,572,위약금,1000000,0,0
2021,3,31,특허청,442,특허청,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,5656000000,850857240,989681680
2021,3,31,특허청,442,특허청,13,재화및용역판매수입,69,잡수입,691,기타잡수입,4000000,0,0
2021,3,31,특허청,442,특허청,14,수입대체경비수입,51,관유물대여료,512,건물대여료,30000000,-5273100,-5273100
2021,3,31,특허청,442,특허청,14,수입대체경비수입,69,잡수입,691,기타잡수입,350000000,8640000,8640000
2021,3,31,특허청,442,특허청,34,세계잉여금,89,세계잉여금이입액,893,전년도세계잉여금,23288000000,0,0
2021,3,31,특허청,442,특허청,40,정부내부수입및기타,92,예탁원금회수,923,기금예탁원금회수,28464000000,0,0
2021,3,31,특허청,442,특허청,40,정부내부수입및기타,95,예탁이자수입,953,기금예탁이자수입,4325000000,1689315580,1689315580
2021,3,31,특허청,442,특허청,40,정부내부수입및기타,96,기타,961,당기순이익전입금,32285000000,0,0
2021,3,31,특허청,442,특허청,40,정부내부수입및기타,96,기타,962,감가상각비전입금,1019000000,0,0
2021,3,33,조달청,313,조달특별회계,10,기업특별회계영업수입,45,조달사업수입,451,내자구매사업수입,2.10E+11,13029120,46096828020
2021,3,33,조달청,313,조달특별회계,10,기업특별회계영업수입,45,조달사업수입,452,외자구매사업수입,5228000000,0,673758460
2021,3,33,조달청,313,조달특별회계,10,기업특별회계영업수입,45,조달사업수입,454,시설계약사업수입,37869000000,3493791530,11264102450
2021,3,33,조달청,313,조달특별회계,10,기업특별회계영업수입,45,조달사업수입,456,비축물자사업수입,4200000000,0,0
2021,3,33,조달청,313,조달특별회계,11,재산수입,51,관유물대여료,511,토지대여료,693000000,52299410,587488950
2021,3,33,조달청,313,조달특별회계,11,재산수입,51,관유물대여료,512,건물대여료,2003000000,7763830,1281760540
2021,3,33,조달청,313,조달특별회계,11,재산수입,51,관유물대여료,513,기타관유물대여료,4000000,0,3541910
2021,3,33,조달청,313,조달특별회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,392000000,316290,316290
2021,3,33,조달청,313,조달특별회계,12,경상이전수입,56,"벌금,몰수금및과태료",565,과징금,109000000,92607470,94096660
2021,3,33,조달청,313,조달특별회계,12,경상이전수입,57,변상금및위약금,572,위약금,6372000000,35395500,119070750
2021,3,33,조달청,313,조달특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,0,0,1480
2021,3,33,조달청,313,조달특별회계,13,재화및용역판매수입,69,잡수입,691,기타잡수입,6533000000,550290160,1625872030
2021,3,33,조달청,313,조달특별회계,13,재화및용역판매수입,69,잡수입,697,기타영업외잡수익,19148000000,656852480,1894585570
2021,3,33,조달청,313,조달특별회계,14,수입대체경비수입,69,잡수입,691,기타잡수입,625000000,12270000,12270000
2021,3,33,조달청,313,조달특별회계,15,관유물매각대,71,고정자산매각대,711,건물매각대,22000000,0,0
2021,3,33,조달청,313,조달특별회계,15,관유물매각대,72,토지및무형자산매각대,721,토지매각대,13714000000,0,0
2021,3,33,조달청,313,조달특별회계,34,세계잉여금,89,세계잉여금이입액,893,전년도세계잉여금,26090000000,0,0
2021,3,33,조달청,313,조달특별회계,40,정부내부수입및기타,91,전입금,913,기금전입금,209000000,0,0
2021,3,33,조달청,313,조달특별회계,40,정부내부수입및기타,91,전입금,915,계정간전입금,1.31E+11,0,2000000000
2021,3,34,환경부,110,일반회계,11,재산수입,51,관유물대여료,511,토지대여료,225000000,0,51630
2021,3,34,환경부,110,일반회계,11,재산수입,51,관유물대여료,512,건물대여료,0,0,-21810
2021,3,34,환경부,110,일반회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,210000000,4442870,196038010
2021,3,34,환경부,110,일반회계,12,경상이전수입,57,변상금및위약금,571,변상금,3000000,8397380,8397380
2021,3,34,환경부,110,일반회계,12,경상이전수입,57,변상금및위약금,572,위약금,7000000,0,0
2021,3,34,환경부,110,일반회계,12,경상이전수입,58,가산금,581,가산금,0,0,0
2021,3,34,환경부,110,일반회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,350000000,445041460,948977800
2021,3,34,환경부,110,일반회계,13,재화및용역판매수입,69,잡수입,691,기타잡수입,2000000,0,0
2021,3,34,환경부,213,농어촌구조개선특별회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,0,0,0
2021,3,34,환경부,213,농어촌구조개선특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,500000000,0,0
2021,3,34,환경부,216,에너지및자원사업특별회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,0,6651150,349502180
2021,3,34,환경부,216,에너지및자원사업특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,11484000000,275487810,4214026330
2021,3,34,환경부,216,에너지및자원사업특별회계,20,융자및전대차관원금회수,75,융자원금회수,754,기타민간융자원금회수,0,0,115000000
2021,3,34,환경부,220,환경개선특별회계,11,재산수입,51,관유물대여료,511,토지대여료,39000000,817620,50824440
2021,3,34,환경부,220,환경개선특별회계,11,재산수입,51,관유물대여료,512,건물대여료,67000000,36283730,43608070
2021,3,34,환경부,220,환경개선특별회계,11,재산수입,53,전대차관이자수입,532,통화금융기관전대차관이자수입,0,0,45300
2021,3,34,환경부,220,환경개선특별회계,11,재산수입,54,기타이자수입및재산수입,541,지방자치단체이자수입,922000000,0,0
