계정명,회계명,회계연도,수입항명,수입관명,수입목명,소관명,수입구분명,국회확정금액,정부안금액
,일반회계,2023,관유물대여료,재산수입,기타관유물대여료,문화체육관광부,일반수입,828000.0,828000.0
,일반회계,2023,관유물대여료,재산수입,토지대여료,문화체육관광부,일반수입,890000.0,890000.0
,일반회계,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,문화체육관광부,일반수입,3405000.0,3405000.0
,일반회계,2023,면허료및수수료,재화및용역판매수입,면허료및수수료,문화체육관광부,일반수입,857000.0,857000.0
,일반회계,2023,입장료수입,재화및용역판매수입,입장료수입,문화체육관광부,일반수입,4515000.0,4515000.0
,일반회계,2023,잡수입,재화및용역판매수입,기타잡수입,문화체육관광부,일반수입,7774000.0,7774000.0
세종특별자치시계정,지역균형발전특별회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,문화체육관광부,일반수입,6000.0,6000.0
제주특별자치도계정,지역균형발전특별회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,문화체육관광부,일반수입,75000.0,75000.0
지역자율계정,지역균형발전특별회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,문화체육관광부,일반수입,14338000.0,14338000.0
지역지원계정,지역균형발전특별회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,문화체육관광부,일반수입,4202000.0,4202000.0
,지역신문발전기금,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,문화체육관광부,일반수입,160000.0,160000.0
,일반회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,민주평화통일자문회의,일반수입,2000.0,2000.0
,일반회계,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,민주평화통일자문회의,일반수입,3000.0,3000.0
,일반회계,2023,가산금,경상이전수입,가산금,방송통신위원회,일반수입,98000.0,98000.0
,일반회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,방송통신위원회,일반수입,862000.0,862000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,과징금,방송통신위원회,일반수입,25246000.0,25246000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,과태료,방송통신위원회,일반수입,4259000.0,4259000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,벌금및과료,방송통신위원회,일반수입,6000.0,6000.0
,일반회계,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,방송통신위원회,일반수입,40000.0,40000.0
,일반회계,2023,면허료및수수료,재화및용역판매수입,면허료및수수료,방송통신위원회,일반수입,72000.0,72000.0
,일반회계,2023,잡수입,재화및용역판매수입,기타잡수입,방송통신위원회,일반수입,1000.0,1000.0
,일반회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,방위사업청,일반수입,155749000.0,155749000.0
,일반회계,2023,변상금및위약금,경상이전수입,위약금,방위사업청,일반수입,164655000.0,164655000.0
,일반회계,2023,관유물대여료,재산수입,기타관유물대여료,방위사업청,일반수입,860000.0,860000.0
,일반회계,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,방위사업청,일반수입,6837000.0,6837000.0
,일반회계,2023,기타이자수입및재산수입,재산수입,기타재산이자외수입,방위사업청,일반수입,3766000.0,3766000.0
,일반회계,2023,면허료및수수료,재화및용역판매수입,면허료및수수료,방위사업청,일반수입,75000.0,75000.0
,일반회계,2023,잡수입,재화및용역판매수입,기타잡수입,방위사업청,일반수입,13000.0,13000.0
,교도작업특별회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,법무부,일반수입,103000.0,103000.0
,교도작업특별회계,2023,교도소수입,재화및용역판매수입,교도소수입,법무부,일반수입,64343000.0,64343000.0
,교도작업특별회계,2023,잡수입,재화및용역판매수입,기타잡수입,법무부,일반수입,369000.0,369000.0
,범죄피해자보호기금,2023,기타경상이전수입,경상이전수입,기타경상이전수입,법무부,일반수입,2373000.0,2373000.0
,범죄피해자보호기금,2023,변상금및위약금,경상이전수입,변상금,법무부,일반수입,1552000.0,1552000.0
,범죄피해자보호기금,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,법무부,일반수입,417000.0,417000.0
,일반회계,2023,가산금,경상이전수입,가산금,법무부,일반수입,39000.0,39000.0
,일반회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,법무부,일반수입,8229000.0,8229000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,과태료,법무부,일반수입,12167000.0,12167000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,몰수금및추징금,법무부,일반수입,130898000.0,130898000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,벌금및과료,법무부,일반수입,1128869000.0,1128869000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,징계부과금,법무부,일반수입,30000.0,30000.0
,일반회계,2023,변상금및위약금,경상이전수입,변상금,법무부,일반수입,205000.0,205000.0
,일반회계,2023,변상금및위약금,경상이전수입,위약금,법무부,일반수입,783000.0,783000.0
,일반회계,2023,면허료및수수료,수입대체경비수입,면허료및수수료,법무부,일반수입,11850000.0,11850000.0
,일반회계,2023,잡수입,수입대체경비수입,기타잡수입,법무부,일반수입,151000.0,151000.0
,일반회계,2023,관유물대여료,재산수입,건물대여료,법무부,일반수입,703000.0,703000.0
,일반회계,2023,관유물대여료,재산수입,기타관유물대여료,법무부,일반수입,17000.0,17000.0
,일반회계,2023,관유물대여료,재산수입,토지대여료,법무부,일반수입,699000.0,699000.0
,일반회계,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,법무부,일반수입,331000.0,331000.0
,일반회계,2023,면허료및수수료,재화및용역판매수입,면허료및수수료,법무부,일반수입,50123000.0,50123000.0
,일반회계,2023,잡수입,재화및용역판매수입,기타잡수입,법무부,일반수입,740000.0,740000.0
,일반회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,병무청,일반수입,80000.0,80000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,과태료,병무청,일반수입,5000.0,5000.0
,일반회계,2023,변상금및위약금,경상이전수입,위약금,병무청,일반수입,4000.0,4000.0
,일반회계,2023,고정자산매각대,관유물매각대,기타고정자산매각대,병무청,일반수입,71000.0,71000.0
,일반회계,2023,관유물대여료,재산수입,건물대여료,병무청,일반수입,116000.0,116000.0
,일반회계,2023,관유물대여료,재산수입,기타관유물대여료,병무청,일반수입,20000.0,20000.0
,일반회계,2023,관유물대여료,재산수입,토지대여료,병무청,일반수입,1000.0,1000.0
,일반회계,2023,잡수입,재화및용역판매수입,기타잡수입,병무청,일반수입,3000.0,3000.0
손익계정,국립공주병원,2023,기타경상이전수입,경상이전수입,기타경상이전수입,보건복지부,일반수입,6000.0,6000.0
손익계정,국립공주병원,2023,고정자산매각대,관유물매각대,기타고정자산매각대,보건복지부,일반수입,2000.0,2000.0
손익계정,국립공주병원,2023,책임운영기관사업수입,기업특별회계영업수입,책임운영기관사업수입,보건복지부,일반수입,3384000.0,3384000.0
손익계정,국립공주병원,2023,잡수입,수입대체경비수입,기타잡수입,보건복지부,일반수입,86000.0,86000.0
손익계정,국립공주병원,2023,관유물대여료,재산수입,건물대여료,보건복지부,일반수입,26000.0,26000.0
손익계정,국립공주병원,2023,잡수입,재화및용역판매수입,기타영업외잡수익,보건복지부,일반수입,21000.0,21000.0
손익계정,국립공주병원,2023,잡수입,재화및용역판매수입,기타잡수입,보건복지부,일반수입,21000.0,21000.0
손익계정,국립나주병원,2023,고정자산매각대,관유물매각대,기타고정자산매각대,보건복지부,일반수입,2000.0,2000.0
손익계정,국립나주병원,2023,책임운영기관사업수입,기업특별회계영업수입,책임운영기관사업수입,보건복지부,일반수입,5889000.0,5889000.0
손익계정,국립나주병원,2023,잡수입,수입대체경비수입,기타잡수입,보건복지부,일반수입,246000.0,246000.0
손익계정,국립나주병원,2023,관유물대여료,재산수입,건물대여료,보건복지부,일반수입,1000.0,1000.0
손익계정,국립나주병원,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,보건복지부,일반수입,1000.0,1000.0
손익계정,국립나주병원,2023,면허료및수수료,재화및용역판매수입,면허료및수수료,보건복지부,일반수입,1000.0,1000.0
손익계정,국립나주병원,2023,잡수입,재화및용역판매수입,기타잡수입,보건복지부,일반수입,13000.0,13000.0
손익계정,국립부곡병원,2023,기타경상이전수입,경상이전수입,기타경상이전수입,보건복지부,일반수입,2000.0,2000.0
손익계정,국립부곡병원,2023,책임운영기관사업수입,기업특별회계영업수입,책임운영기관사업수입,보건복지부,일반수입,4660000.0,4660000.0
손익계정,국립부곡병원,2023,잡수입,수입대체경비수입,기타잡수입,보건복지부,일반수입,59000.0,59000.0
손익계정,국립부곡병원,2023,관유물대여료,재산수입,건물대여료,보건복지부,일반수입,12000.0,12000.0
손익계정,국립부곡병원,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,보건복지부,일반수입,2000.0,2000.0
손익계정,국립부곡병원,2023,잡수입,재화및용역판매수입,기타잡수입,보건복지부,일반수입,69000.0,69000.0
손익계정,국립재활원,2023,책임운영기관사업수입,기업특별회계영업수입,책임운영기관사업수입,보건복지부,일반수입,13417000.0,13417000.0
손익계정,국립재활원,2023,잡수입,수입대체경비수입,기타잡수입,보건복지부,일반수입,514000.0,514000.0
손익계정,국립재활원,2023,관유물대여료,재산수입,건물대여료,보건복지부,일반수입,49000.0,49000.0
손익계정,국립재활원,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,보건복지부,일반수입,3000.0,3000.0
손익계정,국립재활원,2023,잡수입,재화및용역판매수입,기타영업외잡수익,보건복지부,일반수입,31000.0,31000.0
손익계정,국립재활원,2023,잡수입,재화및용역판매수입,기타잡수입,보건복지부,일반수입,134000.0,134000.0
손익계정,국립정신건강센터,2023,기타경상이전수입,경상이전수입,기타경상이전수입,보건복지부,일반수입,1000.0,1000.0
손익계정,국립정신건강센터,2023,변상금및위약금,경상이전수입,위약금,보건복지부,일반수입,3000.0,3000.0
손익계정,국립정신건강센터,2023,책임운영기관사업수입,기업특별회계영업수입,책임운영기관사업수입,보건복지부,일반수입,9733000.0,9733000.0
손익계정,국립정신건강센터,2023,잡수입,수입대체경비수입,기타잡수입,보건복지부,일반수입,369000.0,369000.0
손익계정,국립정신건강센터,2023,관유물대여료,재산수입,건물대여료,보건복지부,일반수입,2000.0,2000.0
손익계정,국립정신건강센터,2023,관유물대여료,재산수입,토지대여료,보건복지부,일반수입,5000.0,5000.0
손익계정,국립정신건강센터,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,보건복지부,일반수입,1000.0,1000.0
손익계정,국립정신건강센터,2023,면허료및수수료,재화및용역판매수입,면허료및수수료,보건복지부,일반수입,1000.0,1000.0
손익계정,국립정신건강센터,2023,잡수입,재화및용역판매수입,기타잡수입,보건복지부,일반수입,227000.0,227000.0
손익계정,국립춘천병원,2023,책임운영기관사업수입,기업특별회계영업수입,책임운영기관사업수입,보건복지부,일반수입,3327000.0,3327000.0
손익계정,국립춘천병원,2023,잡수입,수입대체경비수입,기타잡수입,보건복지부,일반수입,33000.0,33000.0
손익계정,국립춘천병원,2023,관유물대여료,재산수입,건물대여료,보건복지부,일반수입,3000.0,3000.0
손익계정,국립춘천병원,2023,관유물대여료,재산수입,토지대여료,보건복지부,일반수입,3000.0,3000.0
손익계정,국립춘천병원,2023,잡수입,재화및용역판매수입,기타잡수입,보건복지부,일반수입,50000.0,50000.0
공공보건의료계정,국민건강증진기금,2023,기타경상이전수입,경상이전수입,기타경상이전수입,보건복지부,일반수입,11500000.0,11500000.0
공공보건의료계정,국민건강증진기금,2023,토지및무형자산매각대,관유물매각대,토지매각대,보건복지부,일반수입,56745000.0,56745000.0
공공보건의료계정,국민건강증진기금,2023,관유물대여료,재산수입,건물대여료,보건복지부,일반수입,11000.0,11000.0
공공보건의료계정,국민건강증진기금,2023,관유물대여료,재산수입,토지대여료,보건복지부,일반수입,58000.0,58000.0
국민건강증진계정,국민건강증진기금,2023,가산금,경상이전수입,가산금,보건복지부,일반수입,2000.0,2000.0
국민건강증진계정,국민건강증진기금,2023,기타경상이전수입,경상이전수입,기타경상이전수입,보건복지부,일반수입,83085000.0,83085000.0
국민건강증진계정,국민건강증진기금,2023,기타경상이전수입,경상이전수입,법정부담금,보건복지부,일반수입,2801291000.0,2801291000.0
국민건강증진계정,국민건강증진기금,2023,"벌금,몰수금및과태료",경상이전수입,과태료,보건복지부,일반수입,4000.0,4000.0
국민건강증진계정,국민건강증진기금,2023,변상금및위약금,경상이전수입,위약금,보건복지부,일반수입,64000.0,64000.0
국민건강증진계정,국민건강증진기금,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,보건복지부,일반수입,5602000.0,5602000.0
,국민연금기금,2023,사회보장기여금,사회보장기여금,고용주부담금,보건복지부,일반수입,24786231000.0,24786231000.0
,국민연금기금,2023,사회보장기여금,사회보장기여금,피고용자분담금,보건복지부,일반수입,31757668000.0,31757668000.0
,국민연금기금,2023,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,보건복지부,일반수입,46861000.0,46861000.0
,국민연금기금,2023,융자원금회수,융자및전대차관원금회수,통화금융기관융자원금회수,보건복지부,일반수입,260000.0,260000.0
,국민연금기금,2023,기타이자수입및재산수입,재산수입,기타민간이자수입,보건복지부,일반수입,2719000.0,2719000.0
,국민연금기금,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,보건복지부,일반수입,24615050000.0,24615050000.0
,국민연금기금,2023,기타이자수입및재산수입,재산수입,통화금융기관이자수입,보건복지부,일반수입,183000.0,183000.0
,국민연금기금,2023,잡수입,재화및용역판매수입,기타영업외잡수익,보건복지부,일반수입,37429000.0,37429000.0
,국민연금기금,2023,잡수입,재화및용역판매수입,기타잡수입,보건복지부,일반수입,9165000.0,9165000.0
농어촌특별세사업계정,농어촌구조개선특별회계,2023,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,보건복지부,일반수입,685000.0,685000.0
농어촌특별세사업계정,농어촌구조개선특별회계,2023,기타이자수입및재산수입,재산수입,기타민간이자수입,보건복지부,일반수입,111000.0,111000.0
,응급의료기금,2023,기타경상이전수입,경상이전수입,기타경상이전수입,보건복지부,일반수입,8444000.0,8444000.0
,응급의료기금,2023,융자원금회수,융자및전대차관원금회수,통화금융기관융자원금회수,보건복지부,일반수입,298350000.0,298350000.0
,응급의료기금,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,보건복지부,일반수입,2533000.0,2533000.0
,응급의료기금,2023,기타이자수입및재산수입,재산수입,통화금융기관이자수입,보건복지부,일반수입,7036000.0,7036000.0
,일반회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,보건복지부,일반수입,474504000.0,474504000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,과징금,보건복지부,일반수입,26129000.0,26129000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,과태료,보건복지부,일반수입,221000.0,221000.0
,일반회계,2023,변상금및위약금,경상이전수입,변상금,보건복지부,일반수입,16000.0,16000.0
,일반회계,2023,변상금및위약금,경상이전수입,위약금,보건복지부,일반수입,182000.0,182000.0
,일반회계,2023,관유물대여료,재산수입,건물대여료,보건복지부,일반수입,249000.0,249000.0
,일반회계,2023,관유물대여료,재산수입,기타관유물대여료,보건복지부,일반수입,1000.0,1000.0
,일반회계,2023,관유물대여료,재산수입,토지대여료,보건복지부,일반수입,101000.0,101000.0
,일반회계,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,보건복지부,일반수입,9792000.0,9792000.0
,일반회계,2023,면허료및수수료,재화및용역판매수입,면허료및수수료,보건복지부,일반수입,378000.0,378000.0
,일반회계,2023,잡수입,재화및용역판매수입,기타잡수입,보건복지부,일반수입,1579000.0,1579000.0
지역지원계정,지역균형발전특별회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,보건복지부,일반수입,17046000.0,17046000.0
손익계정,국립자연휴양림관리소,2023,기타경상이전수입,경상이전수입,기타경상이전수입,산림청,일반수입,58000.0,58000.0
손익계정,국립자연휴양림관리소,2023,변상금및위약금,경상이전수입,위약금,산림청,일반수입,1000.0,1000.0
손익계정,국립자연휴양림관리소,2023,책임운영기관사업수입,기업특별회계영업수입,책임운영기관사업수입,산림청,일반수입,20396000.0,20396000.0
손익계정,국립자연휴양림관리소,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,산림청,일반수입,20000.0,20000.0
손익계정,국립자연휴양림관리소,2023,잡수입,재화및용역판매수입,기타잡수입,산림청,일반수입,1000.0,1000.0
자본계정,국립자연휴양림관리소,2023,고정자산매각대,관유물매각대,기타고정자산매각대,산림청,일반수입,20000.0,20000.0
임업진흥사업계정,농어촌구조개선특별회계,2023,가산금,경상이전수입,가산금,산림청,일반수입,2000.0,2000.0
임업진흥사업계정,농어촌구조개선특별회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,산림청,일반수입,21069000.0,21069000.0
임업진흥사업계정,농어촌구조개선특별회계,2023,기타경상이전수입,경상이전수입,법정부담금,산림청,일반수입,203828000.0,203828000.0
임업진흥사업계정,농어촌구조개선특별회계,2023,변상금및위약금,경상이전수입,변상금,산림청,일반수입,80000.0,80000.0
임업진흥사업계정,농어촌구조개선특별회계,2023,변상금및위약금,경상이전수입,위약금,산림청,일반수입,51000.0,51000.0
임업진흥사업계정,농어촌구조개선특별회계,2023,토지및무형자산매각대,관유물매각대,입목죽매각대,산림청,일반수입,25707000.0,25707000.0
임업진흥사업계정,농어촌구조개선특별회계,2023,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,산림청,일반수입,55836000.0,55836000.0
임업진흥사업계정,농어촌구조개선특별회계,2023,기타이자수입및재산수입,재산수입,기타민간이자수입,산림청,일반수입,884000.0,884000.0
임업진흥사업계정,농어촌구조개선특별회계,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,산림청,일반수입,396000.0,396000.0
임업진흥사업계정,농어촌구조개선특별회계,2023,잡수입,재화및용역판매수입,기타잡수입,산림청,일반수입,23000.0,23000.0
,일반회계,2023,가산금,경상이전수입,가산금,산림청,일반수입,5000.0,5000.0
,일반회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,산림청,일반수입,13033000.0,13033000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,과태료,산림청,일반수입,51000.0,51000.0
,일반회계,2023,변상금및위약금,경상이전수입,변상금,산림청,일반수입,2284000.0,2334000.0
,일반회계,2023,변상금및위약금,경상이전수입,위약금,산림청,일반수입,431000.0,431000.0
,일반회계,2023,고정자산매각대,관유물매각대,기타고정자산매각대,산림청,일반수입,146000.0,146000.0
,일반회계,2023,토지및무형자산매각대,관유물매각대,토지매각대,산림청,일반수입,58148000.0,58148000.0
,일반회계,2023,관유물대여료,재산수입,건물대여료,산림청,일반수입,106000.0,106000.0
,일반회계,2023,관유물대여료,재산수입,기타관유물대여료,산림청,일반수입,19000.0,19000.0
,일반회계,2023,관유물대여료,재산수입,토지대여료,산림청,일반수입,13082000.0,13082000.0
,일반회계,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,산림청,일반수입,454000.0,454000.0
,일반회계,2023,면허료및수수료,재화및용역판매수입,면허료및수수료,산림청,일반수입,129000.0,129000.0
,일반회계,2023,입장료수입,재화및용역판매수입,입장료수입,산림청,일반수입,176000.0,176000.0
,일반회계,2023,잡수입,재화및용역판매수입,기타잡수입,산림청,일반수입,3902000.0,3902000.0
,방사성폐기물관리기금,2023,기타경상이전수입,경상이전수입,기타경상이전수입,산업통상자원부,일반수입,27525000.0,27525000.0
,방사성폐기물관리기금,2023,기타경상이전수입,경상이전수입,법정부담금,산업통상자원부,일반수입,827862000.0,827862000.0
,방사성폐기물관리기금,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,산업통상자원부,일반수입,160588000.0,160588000.0
,방사성폐기물관리기금,2023,잡수입,재화및용역판매수입,기타잡수입,산업통상자원부,일반수입,73027000.0,73027000.0
산업기술혁신계정,산업기술진흥및사업화촉진기금,2023,기타경상이전수입,경상이전수입,기타경상이전수입,산업통상자원부,일반수입,73859000.0,73859000.0
산업기술혁신계정,산업기술진흥및사업화촉진기금,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,산업통상자원부,일반수입,1043000.0,1043000.0
특정물질사용합리화계정,산업기술진흥및사업화촉진기금,2023,기타경상이전수입,경상이전수입,기타경상이전수입,산업통상자원부,일반수입,712000.0,712000.0
특정물질사용합리화계정,산업기술진흥및사업화촉진기금,2023,기타경상이전수입,경상이전수입,법정부담금,산업통상자원부,일반수입,918000.0,918000.0
특정물질사용합리화계정,산업기술진흥및사업화촉진기금,2023,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,산업통상자원부,일반수입,1836000.0,1836000.0
특정물질사용합리화계정,산업기술진흥및사업화촉진기금,2023,기타이자수입및재산수입,재산수입,기타민간이자수입,산업통상자원부,일반수입,3000.0,3000.0
특정물질사용합리화계정,산업기술진흥및사업화촉진기금,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,산업통상자원부,일반수입,67000.0,67000.0
,소재부품장비경쟁력강화특별회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,산업통상자원부,일반수입,7343000.0,7343000.0
,소재부품장비경쟁력강화특별회계,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,산업통상자원부,일반수입,1365000.0,1365000.0
,소재부품장비경쟁력강화특별회계,2023,정부출자수입,재산수입,정부출자수입,산업통상자원부,일반수입,5079000.0,5079000.0
융자계정,에너지및자원사업특별회계,2023,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,산업통상자원부,일반수입,545830000.0,545830000.0
융자계정,에너지및자원사업특별회계,2023,기타이자수입및재산수입,재산수입,기타민간이자수입,산업통상자원부,일반수입,35009000.0,35009000.0
투자계정,에너지및자원사업특별회계,2023,가산금,경상이전수입,가산금,산업통상자원부,일반수입,77000.0,77000.0
투자계정,에너지및자원사업특별회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,산업통상자원부,일반수입,38952000.0,38952000.0
투자계정,에너지및자원사업특별회계,2023,기타경상이전수입,경상이전수입,법정부담금,산업통상자원부,일반수입,1821355000.0,1821355000.0
투자계정,에너지및자원사업특별회계,2023,"벌금,몰수금및과태료",경상이전수입,과태료,산업통상자원부,일반수입,112000.0,112000.0
투자계정,에너지및자원사업특별회계,2023,관유물대여료,재산수입,토지대여료,산업통상자원부,일반수입,10000.0,10000.0
투자계정,에너지및자원사업특별회계,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,산업통상자원부,일반수입,2930000.0,2930000.0
투자계정,에너지및자원사업특별회계,2023,정부출자수입,재산수입,정부출자수입,산업통상자원부,일반수입,7722000.0,7722000.0
,일반회계,2023,가산금,경상이전수입,가산금,산업통상자원부,일반수입,18000.0,18000.0
,일반회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,산업통상자원부,일반수입,142660000.0,142660000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,과징금,산업통상자원부,일반수입,509000.0,509000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,과태료,산업통상자원부,일반수입,600000.0,600000.0
,일반회계,2023,잡수입,수입대체경비수입,기타잡수입,산업통상자원부,일반수입,864000.0,864000.0
,일반회계,2023,관유물대여료,재산수입,건물대여료,산업통상자원부,일반수입,5378000.0,5378000.0
,일반회계,2023,관유물대여료,재산수입,토지대여료,산업통상자원부,일반수입,17779000.0,17779000.0
,일반회계,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,산업통상자원부,일반수입,15102000.0,15102000.0
,일반회계,2023,잡수입,재화및용역판매수입,기타잡수입,산업통상자원부,일반수입,34000.0,34000.0
,전력산업기반기금,2023,가산금,경상이전수입,가산금,산업통상자원부,일반수입,3111000.0,3111000.0
,전력산업기반기금,2023,기타경상이전수입,경상이전수입,기타경상이전수입,산업통상자원부,일반수입,93264000.0,93264000.0
,전력산업기반기금,2023,기타경상이전수입,경상이전수입,법정부담금,산업통상자원부,일반수입,2589439000.0,2589439000.0
,전력산업기반기금,2023,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,산업통상자원부,일반수입,150403000.0,150403000.0
,전력산업기반기금,2023,기타이자수입및재산수입,재산수입,기타민간이자수입,산업통상자원부,일반수입,6703000.0,6703000.0
,전력산업기반기금,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,산업통상자원부,일반수입,17467000.0,17467000.0
지역지원계정,지역균형발전특별회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,산업통상자원부,일반수입,117488000.0,117488000.0
지역지원계정,지역균형발전특별회계,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,산업통상자원부,일반수입,5308000.0,5308000.0
,일반회계,2023,관유물대여료,재산수입,토지대여료,새만금개발청,일반수입,1720000.0,1720000.0
,일반회계,2023,면허료및수수료,재화및용역판매수입,면허료및수수료,새만금개발청,일반수입,6102000.0,6102000.0
,일반회계,2023,잡수입,재화및용역판매수입,기타잡수입,새만금개발청,일반수입,47000.0,47000.0
지역지원계정,지역균형발전특별회계,2023,관유물대여료,재산수입,토지대여료,새만금개발청,일반수입,69000.0,69000.0
,일반회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,소방청,일반수입,2208000.0,2208000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,징계부과금,소방청,일반수입,1000.0,1000.0
,일반회계,2023,변상금및위약금,경상이전수입,위약금,소방청,일반수입,126000.0,126000.0
,일반회계,2023,잡수입,수입대체경비수입,기타잡수입,소방청,일반수입,1513000.0,1513000.0
,일반회계,2023,관유물대여료,재산수입,건물대여료,소방청,일반수입,17000.0,17000.0
,일반회계,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,소방청,일반수입,145000.0,145000.0
,일반회계,2023,면허료및수수료,재화및용역판매수입,면허료및수수료,소방청,일반수입,200000.0,200000.0
,일반회계,2023,잡수입,재화및용역판매수입,기타잡수입,소방청,일반수입,36000.0,36000.0
구조개선사업계정,농어촌구조개선특별회계,2023,고정자산매각대,관유물매각대,기타고정자산매각대,식품의약품안전처,일반수입,18000.0,18000.0
,일반회계,2023,가산금,경상이전수입,가산금,식품의약품안전처,일반수입,6000.0,6000.0
,일반회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,식품의약품안전처,일반수입,2673000.0,2673000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,과징금,식품의약품안전처,일반수입,3923000.0,3923000.0
,일반회계,2023,"벌금,몰수금및과태료",경상이전수입,과태료,식품의약품안전처,일반수입,377000.0,377000.0
,일반회계,2023,변상금및위약금,경상이전수입,위약금,식품의약품안전처,일반수입,118000.0,118000.0
,일반회계,2023,고정자산매각대,관유물매각대,기타고정자산매각대,식품의약품안전처,일반수입,285000.0,285000.0
,일반회계,2023,면허료및수수료,수입대체경비수입,면허료및수수료,식품의약품안전처,일반수입,26551000.0,26551000.0
,일반회계,2023,잡수입,수입대체경비수입,기타잡수입,식품의약품안전처,일반수입,1033000.0,1033000.0
,일반회계,2023,관유물대여료,재산수입,기타관유물대여료,식품의약품안전처,일반수입,81000.0,81000.0
,일반회계,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,식품의약품안전처,일반수입,374000.0,374000.0
,일반회계,2023,면허료및수수료,재화및용역판매수입,면허료및수수료,식품의약품안전처,일반수입,3231000.0,3231000.0
,일반회계,2023,잡수입,재화및용역판매수입,기타잡수입,식품의약품안전처,일반수입,37000.0,37000.0
,양성평등기금,2023,기타경상이전수입,경상이전수입,기타경상이전수입,여성가족부,일반수입,16670000.0,16670000.0
,양성평등기금,2023,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,여성가족부,일반수입,1000.0,1000.0
,양성평등기금,2023,기타이자수입및재산수입,재산수입,기타재산이자수입,여성가족부,일반수입,635000.0,635000.0
,일반회계,2023,기타경상이전수입,경상이전수입,기타경상이전수입,여성가족부,일반수입,24511000.0,24511000.0
