예산,회계월,회계,회계명,회계년도,수입항코드,수입항명,수입관코드,수입관명,수입목코드,수입목명,불납결손누계금액,불납결손본월금액,미수납누계금액,소관,소관명,수납누계금액,수납본월금액,징수결정누계금액,징수결정본월금액
1159000000.0,01,110,일반회계,2015,54,기타이자수입및재산수입,11,재산수입,545,기타재산수입,0.0,0.0,0.0,004,국가정보원,0.0,0.0,0.0,0.0
6000000.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,511,토지대여료,0.0,0.0,7423660.0,005,감사원,0.0,0.0,7423660.0,7423660.0
11000000.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,512,건물대여료,0.0,0.0,541890.0,005,감사원,11256370.0,11256370.0,11798260.0,11798260.0
0.0,01,110,일반회계,2015,56,"벌금,몰수금및과태료",12,경상이전수입,564,징계부과금,0.0,0.0,613698670.0,005,감사원,0.0,0.0,613698670.0,613698670.0
0.0,01,110,일반회계,2015,58,가산금,12,경상이전수입,581,가산금,0.0,0.0,42465600.0,005,감사원,0.0,0.0,42465600.0,42465600.0
20000000.0,01,110,일반회계,2015,59,기타경상이전수입,12,경상이전수입,596,기타경상이전수입,0.0,0.0,270675260.0,005,감사원,13740.0,13740.0,270689000.0,270689000.0
317000000.0,01,110,일반회계,2015,69,잡수입,14,수입대체경비수입,691,기타잡수입,0.0,0.0,0.0,005,감사원,0.0,0.0,0.0,0.0
4000000.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,511,토지대여료,0.0,0.0,0.0,006,국회,130330.0,130330.0,130330.0,130330.0
813000000.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,512,건물대여료,0.0,0.0,15974080.0,006,국회,0.0,0.0,15974080.0,15974080.0
5000000.0,01,110,일반회계,2015,54,기타이자수입및재산수입,11,재산수입,545,기타재산수입,0.0,0.0,119870.0,006,국회,520910.0,520910.0,640780.0,640780.0
8000000.0,01,110,일반회계,2015,57,변상금및위약금,12,경상이전수입,571,변상금,0.0,0.0,134714840.0,006,국회,0.0,0.0,134714840.0,134714840.0
20000000.0,01,110,일반회계,2015,57,변상금및위약금,12,경상이전수입,572,위약금,0.0,0.0,0.0,006,국회,0.0,0.0,0.0,0.0
600000000.0,01,110,일반회계,2015,59,기타경상이전수입,12,경상이전수입,596,기타경상이전수입,0.0,0.0,70312230.0,006,국회,455012450.0,455012450.0,525324680.0,525324680.0
150000000.0,01,110,일반회계,2015,65,면허료및수수료,13,재화및용역판매수입,651,면허료및수수료,0.0,0.0,0.0,006,국회,0.0,0.0,0.0,0.0
50000000.0,01,110,일반회계,2015,69,잡수입,13,재화및용역판매수입,691,기타잡수입,0.0,0.0,0.0,006,국회,4628600.0,4628600.0,4628600.0,4628600.0
126000000.0,01,110,일반회계,2015,69,잡수입,14,수입대체경비수입,691,기타잡수입,0.0,0.0,0.0,006,국회,0.0,0.0,0.0,0.0
60000000.0,01,110,일반회계,2015,71,고정자산매각대,15,관유물매각대,713,기타고정자산매각대,0.0,0.0,0.0,006,국회,0.0,0.0,0.0,0.0
630000000.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,511,토지대여료,0.0,0.0,676306670.0,007,대법원,0.0,0.0,676306670.0,676306670.0
2190000000.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,512,건물대여료,0.0,0.0,130260.0,007,대법원,176561260.0,176561260.0,176691520.0,176691520.0
40000000.0,01,110,일반회계,2015,54,기타이자수입및재산수입,11,재산수입,545,기타재산수입,0.0,0.0,0.0,007,대법원,330410.0,330410.0,330410.0,330410.0
100000000.0,01,110,일반회계,2015,56,"벌금,몰수금및과태료",12,경상이전수입,562,몰수금및추징금,0.0,0.0,0.0,007,대법원,1716260.0,1716260.0,1716260.0,1716260.0
150000000.0,01,110,일반회계,2015,57,변상금및위약금,12,경상이전수입,571,변상금,0.0,0.0,482048040.0,007,대법원,155029910.0,155029910.0,637077950.0,637077950.0
0.0,01,110,일반회계,2015,58,가산금,12,경상이전수입,581,가산금,0.0,0.0,355796360.0,007,대법원,0.0,0.0,355796360.0,355796360.0
98510000000.0,01,110,일반회계,2015,59,기타경상이전수입,12,경상이전수입,596,기타경상이전수입,0.0,0.0,60107940.0,007,대법원,99803282460.0,99803282460.0,99863390400.0,99863390400.0
420660000000.0,01,110,일반회계,2015,65,면허료및수수료,13,재화및용역판매수입,651,면허료및수수료,0.0,0.0,0.0,007,대법원,23257274590.0,23257274590.0,23257274590.0,23257274590.0
130000000.0,01,110,일반회계,2015,69,잡수입,13,재화및용역판매수입,691,기타잡수입,0.0,0.0,51900.0,007,대법원,10470080.0,10470080.0,10521980.0,10521980.0
78510000000.0,01,110,일반회계,2015,91,전입금,40,정부내부수입및기타,912,기타특별회계전입금,0.0,0.0,0.0,007,대법원,0.0,0.0,0.0,0.0
0.0,01,215,등기특별회계,2015,51,관유물대여료,11,재산수입,511,토지대여료,0.0,0.0,0.0,007,대법원,1720590.0,1720590.0,1720590.0,1720590.0
50000000.0,01,215,등기특별회계,2015,51,관유물대여료,11,재산수입,512,건물대여료,0.0,0.0,0.0,007,대법원,0.0,0.0,0.0,0.0
30000000.0,01,215,등기특별회계,2015,59,기타경상이전수입,12,경상이전수입,596,기타경상이전수입,0.0,0.0,0.0,007,대법원,0.0,0.0,0.0,0.0
282569560000.0,01,215,등기특별회계,2015,65,면허료및수수료,13,재화및용역판매수입,651,면허료및수수료,0.0,0.0,0.0,007,대법원,19740282790.0,19740282790.0,19740282790.0,19740282790.0
230000000.0,01,215,등기특별회계,2015,71,고정자산매각대,15,관유물매각대,711,건물매각대,0.0,0.0,0.0,007,대법원,0.0,0.0,0.0,0.0
11000000000.0,01,215,등기특별회계,2015,72,토지및무형자산매각대,15,관유물매각대,721,토지매각대,0.0,0.0,281250.0,007,대법원,0.0,0.0,281250.0,281250.0
10000000000.0,01,215,등기특별회계,2015,88,전년도이월금,33,전년도이월금,881,전년도이월금,0.0,0.0,0.0,007,대법원,0.0,0.0,0.0,0.0
16000000.0,01,110,일반회계,2015,69,잡수입,13,재화및용역판매수입,691,기타잡수입,0.0,0.0,0.0,008,헌법재판소,0.0,0.0,0.0,0.0
5000000.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,511,토지대여료,0.0,0.0,0.0,009,중앙선거관리위원회,0.0,0.0,0.0,0.0
31000000.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,512,건물대여료,0.0,0.0,5270.0,009,중앙선거관리위원회,0.0,0.0,5270.0,5270.0
0.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,513,기타관유물대여료,0.0,0.0,452140.0,009,중앙선거관리위원회,745050.0,745050.0,1197190.0,1197190.0
20000000.0,01,110,일반회계,2015,54,기타이자수입및재산수입,11,재산수입,545,기타재산수입,0.0,0.0,0.0,009,중앙선거관리위원회,273750.0,273750.0,273750.0,273750.0
100000000.0,01,110,일반회계,2015,56,"벌금,몰수금및과태료",12,경상이전수입,563,과태료,0.0,0.0,0.0,009,중앙선거관리위원회,0.0,0.0,0.0,0.0
453000000.0,01,110,일반회계,2015,59,기타경상이전수입,12,경상이전수입,596,기타경상이전수입,0.0,0.0,0.0,009,중앙선거관리위원회,93212610.0,93212610.0,93212610.0,93212610.0
30000000.0,01,110,일반회계,2015,69,잡수입,13,재화및용역판매수입,691,기타잡수입,0.0,0.0,0.0,009,중앙선거관리위원회,0.0,0.0,0.0,0.0
10000000.0,01,110,일반회계,2015,71,고정자산매각대,15,관유물매각대,712,기계기구매각대,0.0,0.0,0.0,009,중앙선거관리위원회,0.0,0.0,0.0,0.0
467000000.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,511,토지대여료,0.0,0.0,729093180.0,013,법무부,-14819450.0,-14819450.0,714273730.0,714273730.0
349000000.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,512,건물대여료,0.0,0.0,43575050.0,013,법무부,8390870.0,8390870.0,51965920.0,51965920.0
0.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,513,기타관유물대여료,0.0,0.0,0.0,013,법무부,-426150.0,-426150.0,-426150.0,-426150.0
339000000.0,01,110,일반회계,2015,54,기타이자수입및재산수입,11,재산수입,545,기타재산수입,0.0,0.0,3628270.0,013,법무부,51692510.0,51692510.0,55320780.0,55320780.0
1649772000000.0,01,110,일반회계,2015,56,"벌금,몰수금및과태료",12,경상이전수입,561,벌금및과료,0.0,0.0,1159880000.0,013,법무부,102875047630.0,102875047630.0,104034927630.0,104034927630.0
168839000000.0,01,110,일반회계,2015,56,"벌금,몰수금및과태료",12,경상이전수입,562,몰수금및추징금,0.0,0.0,0.0,013,법무부,12166529150.0,12166529150.0,12166529150.0,12166529150.0
12167000000.0,01,110,일반회계,2015,56,"벌금,몰수금및과태료",12,경상이전수입,563,과태료,0.0,0.0,16064647640.0,013,법무부,571597170.0,571597170.0,16636244810.0,16636244810.0
283000000.0,01,110,일반회계,2015,56,"벌금,몰수금및과태료",12,경상이전수입,564,징계부과금,0.0,0.0,460603510.0,013,법무부,2152000.0,2152000.0,462755510.0,462755510.0
72000000.0,01,110,일반회계,2015,57,변상금및위약금,12,경상이전수입,571,변상금,0.0,0.0,2370194020.0,013,법무부,641470.0,641470.0,2370835490.0,2370835490.0
687000000.0,01,110,일반회계,2015,57,변상금및위약금,12,경상이전수입,572,위약금,0.0,0.0,13017910.0,013,법무부,16627640.0,16627640.0,29645550.0,29645550.0
12000000.0,01,110,일반회계,2015,58,가산금,12,경상이전수입,581,가산금,0.0,0.0,895509330.0,013,법무부,58780.0,58780.0,895568110.0,895568110.0
7980000000.0,01,110,일반회계,2015,59,기타경상이전수입,12,경상이전수입,596,기타경상이전수입,0.0,0.0,161594940.0,013,법무부,10072504650.0,10072504650.0,10234099590.0,10234099590.0
1225000000.0,01,110,일반회계,2015,65,면허료및수수료,13,재화및용역판매수입,651,면허료및수수료,0.0,0.0,0.0,013,법무부,446724580.0,446724580.0,446724580.0,446724580.0
1429000000.0,01,110,일반회계,2015,69,잡수입,13,재화및용역판매수입,691,기타잡수입,0.0,0.0,91428520.0,013,법무부,62438930.0,62438930.0,153867450.0,153867450.0
15459000000.0,01,110,일반회계,2015,65,면허료및수수료,14,수입대체경비수입,651,면허료및수수료,0.0,0.0,0.0,013,법무부,439879850.0,439879850.0,439879850.0,439879850.0
516000000.0,01,110,일반회계,2015,69,잡수입,14,수입대체경비수입,691,기타잡수입,0.0,0.0,0.0,013,법무부,0.0,0.0,0.0,0.0
22000000.0,01,110,일반회계,2015,71,고정자산매각대,15,관유물매각대,712,기계기구매각대,0.0,0.0,0.0,013,법무부,0.0,0.0,0.0,0.0
716000000.0,01,110,일반회계,2015,71,고정자산매각대,15,관유물매각대,713,기타고정자산매각대,0.0,0.0,0.0,013,법무부,0.0,0.0,0.0,0.0
0.0,01,110,일반회계,2015,72,토지및무형자산매각대,15,관유물매각대,721,토지매각대,0.0,0.0,14140800.0,013,법무부,0.0,0.0,14140800.0,14140800.0
0.0,01,219,교도작업특별회계,2015,54,기타이자수입및재산수입,11,재산수입,545,기타재산수입,0.0,0.0,0.0,013,법무부,179580.0,179580.0,179580.0,179580.0
44537000000.0,01,219,교도작업특별회계,2015,63,교도소수입,13,재화및용역판매수입,631,교도소수입,0.0,0.0,2129041570.0,013,법무부,825059980.0,825059980.0,2954101550.0,2954101550.0
309000000.0,01,219,교도작업특별회계,2015,69,잡수입,13,재화및용역판매수입,691,기타잡수입,0.0,0.0,1114240.0,013,법무부,3175900.0,3175900.0,4290140.0,4290140.0
301000000.0,01,219,교도작업특별회계,2015,88,전년도이월금,33,전년도이월금,881,전년도이월금,0.0,0.0,0.0,013,법무부,0.0,0.0,0.0,0.0
11952000000.0,01,219,교도작업특별회계,2015,92,예탁원금회수,40,정부내부수입및기타,923,기금예탁원금회수,0.0,0.0,0.0,013,법무부,0.0,0.0,0.0,0.0
261000000.0,01,219,교도작업특별회계,2015,95,예탁이자수입,40,정부내부수입및기타,953,기금예탁이자수입,0.0,0.0,0.0,013,법무부,0.0,0.0,0.0,0.0
0.0,01,233,혁신도시건설특별회계,2015,59,기타경상이전수입,12,경상이전수입,596,기타경상이전수입,0.0,0.0,0.0,013,법무부,10460.0,10460.0,10460.0,10460.0
2435000000.0,01,233,혁신도시건설특별회계,2015,71,고정자산매각대,15,관유물매각대,711,건물매각대,0.0,0.0,0.0,013,법무부,0.0,0.0,0.0,0.0
16923000000.0,01,233,혁신도시건설특별회계,2015,72,토지및무형자산매각대,15,관유물매각대,721,토지매각대,0.0,0.0,0.0,013,법무부,0.0,0.0,0.0,0.0
0.0,01,583,범죄피해자보호기금,2015,54,기타이자수입및재산수입,11,재산수입,545,기타재산수입,0.0,0.0,590310.0,013,법무부,2227710.0,2227710.0,2818020.0,2818020.0
118000000.0,01,583,범죄피해자보호기금,2015,57,변상금및위약금,12,경상이전수입,571,변상금,0.0,0.0,0.0,013,법무부,26718170.0,26718170.0,26718170.0,26718170.0
0.0,01,583,범죄피해자보호기금,2015,59,기타경상이전수입,12,경상이전수입,596,기타경상이전수입,0.0,0.0,316560160.0,013,법무부,88923380.0,88923380.0,405483540.0,405483540.0
5390000000.0,01,583,범죄피해자보호기금,2015,85,정부예금회수,31,차입금및여유자금회수,852,통화금융기관예치금회수,0.0,0.0,0.0,013,법무부,0.0,0.0,0.0,0.0
86014000000.0,01,583,범죄피해자보호기금,2015,91,전입금,40,정부내부수입및기타,911,일반회계전입금,0.0,0.0,0.0,013,법무부,36608800000.0,36608800000.0,36608800000.0,36608800000.0
3584000000.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,511,토지대여료,0.0,0.0,714695550.0,014,국방부,328084260.0,328084260.0,1042779810.0,1042779810.0
1247000000.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,512,건물대여료,0.0,0.0,291065540.0,014,국방부,93849370.0,93849370.0,384914910.0,384914910.0
808000000.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,513,기타관유물대여료,0.0,0.0,72334640.0,014,국방부,15544100.0,15544100.0,87878740.0,87878740.0
1606000000.0,01,110,일반회계,2015,54,기타이자수입및재산수입,11,재산수입,545,기타재산수입,0.0,0.0,837260.0,014,국방부,138392870.0,138392870.0,139230130.0,139230130.0
4575000000.0,01,110,일반회계,2015,56,"벌금,몰수금및과태료",12,경상이전수입,561,벌금및과료,0.0,0.0,154720000.0,014,국방부,385543250.0,385543250.0,540263250.0,540263250.0
187000000.0,01,110,일반회계,2015,56,"벌금,몰수금및과태료",12,경상이전수입,562,몰수금및추징금,0.0,0.0,21443780.0,014,국방부,5000000.0,5000000.0,26443780.0,26443780.0
1991000000.0,01,110,일반회계,2015,57,변상금및위약금,12,경상이전수입,571,변상금,0.0,0.0,12042083890.0,014,국방부,77962680.0,77962680.0,12120046570.0,12120046570.0
16000000000.0,01,110,일반회계,2015,57,변상금및위약금,12,경상이전수입,572,위약금,0.0,0.0,1250957350.0,014,국방부,2155760110.0,2155760110.0,3406717460.0,3406717460.0
90000000.0,01,110,일반회계,2015,58,가산금,12,경상이전수입,581,가산금,0.0,0.0,10403610900.0,014,국방부,62740.0,62740.0,10403673640.0,10403673640.0
75242000000.0,01,110,일반회계,2015,59,기타경상이전수입,12,경상이전수입,596,기타경상이전수입,0.0,0.0,18083525920.0,014,국방부,7221681750.0,7221681750.0,25305207670.0,25305207670.0
9444000000.0,01,110,일반회계,2015,62,병원수입,13,재화및용역판매수입,621,병원수입,0.0,0.0,0.0,014,국방부,1305907610.0,1305907610.0,1305907610.0,1305907610.0
517000000.0,01,110,일반회계,2015,65,면허료및수수료,13,재화및용역판매수입,651,면허료및수수료,0.0,0.0,0.0,014,국방부,0.0,0.0,0.0,0.0
961000000.0,01,110,일반회계,2015,67,항공항만및용수수입,13,재화및용역판매수입,671,항공항만수입,0.0,0.0,0.0,014,국방부,0.0,0.0,0.0,0.0
29218000000.0,01,110,일반회계,2015,69,잡수입,13,재화및용역판매수입,691,기타잡수입,0.0,0.0,2292423660.0,014,국방부,1202135220.0,1202135220.0,3494558880.0,3494558880.0
0.0,01,110,일반회계,2015,69,잡수입,13,재화및용역판매수입,697,기타영업외잡수익,0.0,0.0,22081800.0,014,국방부,0.0,0.0,22081800.0,22081800.0
261000000.0,01,110,일반회계,2015,72,토지및무형자산매각대,15,관유물매각대,721,토지매각대,0.0,0.0,0.0,014,국방부,0.0,0.0,0.0,0.0
6063000000.0,01,230,주한미군기지이전특별회계,2015,51,관유물대여료,11,재산수입,511,토지대여료,0.0,0.0,4928892540.0,014,국방부,453866090.0,453866090.0,5382758630.0,5382758630.0
2815000000.0,01,230,주한미군기지이전특별회계,2015,54,기타이자수입및재산수입,11,재산수입,545,기타재산수입,0.0,0.0,0.0,014,국방부,0.0,0.0,0.0,0.0
39000000.0,01,230,주한미군기지이전특별회계,2015,57,변상금및위약금,12,경상이전수입,571,변상금,0.0,0.0,323751500.0,014,국방부,1746800.0,1746800.0,325498300.0,325498300.0
8000000.0,01,230,주한미군기지이전특별회계,2015,58,가산금,12,경상이전수입,581,가산금,0.0,0.0,47458510.0,014,국방부,0.0,0.0,47458510.0,47458510.0
146000000.0,01,230,주한미군기지이전특별회계,2015,59,기타경상이전수입,12,경상이전수입,596,기타경상이전수입,0.0,0.0,12419960.0,014,국방부,163740.0,163740.0,12583700.0,12583700.0
15000000.0,01,230,주한미군기지이전특별회계,2015,69,잡수입,13,재화및용역판매수입,691,기타잡수입,0.0,0.0,13587130.0,014,국방부,0.0,0.0,13587130.0,13587130.0
197007000000.0,01,230,주한미군기지이전특별회계,2015,72,토지및무형자산매각대,15,관유물매각대,721,토지매각대,0.0,0.0,38700000.0,014,국방부,209515440.0,209515440.0,248215440.0,248215440.0
569685000000.0,01,230,주한미군기지이전특별회계,2015,94,예수금,40,정부내부수입및기타,943,기금예수금,0.0,0.0,0.0,014,국방부,0.0,0.0,0.0,0.0
176000000.0,01,232,국방·군사시설이전특별회계,2015,54,기타이자수입및재산수입,11,재산수입,545,기타재산수입,0.0,0.0,0.0,014,국방부,1044680.0,1044680.0,1044680.0,1044680.0
0.0,01,232,국방·군사시설이전특별회계,2015,58,가산금,12,경상이전수입,581,가산금,0.0,0.0,0.0,014,국방부,0.0,0.0,0.0,0.0
628000000.0,01,232,국방·군사시설이전특별회계,2015,59,기타경상이전수입,12,경상이전수입,596,기타경상이전수입,0.0,0.0,1091612960.0,014,국방부,58142390.0,58142390.0,1149755350.0,1149755350.0
0.0,01,232,국방·군사시설이전특별회계,2015,71,고정자산매각대,15,관유물매각대,711,건물매각대,0.0,0.0,0.0,014,국방부,0.0,0.0,0.0,0.0
0.0,01,232,국방·군사시설이전특별회계,2015,71,고정자산매각대,15,관유물매각대,713,기타고정자산매각대,0.0,0.0,0.0,014,국방부,18990000.0,18990000.0,18990000.0,18990000.0
345011000000.0,01,232,국방·군사시설이전특별회계,2015,72,토지및무형자산매각대,15,관유물매각대,721,토지매각대,0.0,0.0,6500941040.0,014,국방부,13881073710.0,13881073710.0,20382014750.0,20382014750.0
0.0,01,232,국방·군사시설이전특별회계,2015,72,토지및무형자산매각대,15,관유물매각대,722,입목죽매각대,0.0,0.0,0.0,014,국방부,1575000.0,1575000.0,1575000.0,1575000.0
173000000.0,01,232,국방·군사시설이전특별회계,2015,88,전년도이월금,33,전년도이월금,881,전년도이월금,0.0,0.0,0.0,014,국방부,0.0,0.0,0.0,0.0
7484000000.0,01,232,국방·군사시설이전특별회계,2015,95,예탁이자수입,40,정부내부수입및기타,953,기금예탁이자수입,0.0,0.0,0.0,014,국방부,0.0,0.0,0.0,0.0
17846000000.0,01,233,혁신도시건설특별회계,2015,71,고정자산매각대,15,관유물매각대,711,건물매각대,0.0,0.0,0.0,014,국방부,0.0,0.0,0.0,0.0
89019000000.0,01,233,혁신도시건설특별회계,2015,72,토지및무형자산매각대,15,관유물매각대,721,토지매각대,0.0,0.0,0.0,014,국방부,0.0,0.0,0.0,0.0
312000000.0,01,516,군인연금기금,2015,51,관유물대여료,11,재산수입,511,토지대여료,0.0,0.0,0.0,014,국방부,59042020.0,59042020.0,59042020.0,59042020.0
3035000000.0,01,516,군인연금기금,2015,51,관유물대여료,11,재산수입,512,건물대여료,0.0,0.0,0.0,014,국방부,224489210.0,224489210.0,224489210.0,224489210.0
10582000000.0,01,516,군인연금기금,2015,54,기타이자수입및재산수입,11,재산수입,545,기타재산수입,0.0,0.0,0.0,014,국방부,157789550.0,157789550.0,157789550.0,157789550.0
519946000000.0,01,516,군인연금기금,2015,55,연금수입,12,경상이전수입,551,연금기여금,0.0,0.0,419920.0,014,국방부,41032638020.0,41032638020.0,41033057940.0,41033057940.0
6088000000.0,01,516,군인연금기금,2015,59,기타경상이전수입,12,경상이전수입,596,기타경상이전수입,0.0,0.0,1740243280.0,014,국방부,541782580.0,541782580.0,2282025860.0,2282025860.0
50000000000.0,01,516,군인연금기금,2015,85,정부예금회수,31,차입금및여유자금회수,852,통화금융기관예치금회수,0.0,0.0,0.0,014,국방부,0.0,0.0,0.0,0.0
50000000000.0,01,516,군인연금기금,2015,85,정부예금회수,31,차입금및여유자금회수,853,비통화금융기관예치금회수,0.0,0.0,0.0,014,국방부,200400000000.0,200400000000.0,200400000000.0,200400000000.0
2332718000000.0,01,516,군인연금기금,2015,91,전입금,40,정부내부수입및기타,911,일반회계전입금,0.0,0.0,0.0,014,국방부,270736667000.0,270736667000.0,270736667000.0,270736667000.0
34000000.0,01,544,군인복지기금,2015,51,관유물대여료,11,재산수입,511,토지대여료,0.0,0.0,4034880.0,014,국방부,-24650.0,-24650.0,4010230.0,4010230.0
16652000000.0,01,544,군인복지기금,2015,51,관유물대여료,11,재산수입,512,건물대여료,0.0,0.0,2501776070.0,014,국방부,1644130790.0,1644130790.0,4145906860.0,4145906860.0
1500000000.0,01,544,군인복지기금,2015,51,관유물대여료,11,재산수입,513,기타관유물대여료,0.0,0.0,572187660.0,014,국방부,0.0,0.0,572187660.0,572187660.0
0.0,01,544,군인복지기금,2015,54,기타이자수입및재산수입,11,재산수입,544,기타민간이자수입,0.0,0.0,167670.0,014,국방부,0.0,0.0,167670.0,167670.0
8975000000.0,01,544,군인복지기금,2015,54,기타이자수입및재산수입,11,재산수입,545,기타재산수입,0.0,0.0,501530.0,014,국방부,189362950.0,189362950.0,189864480.0,189864480.0
80000000.0,01,544,군인복지기금,2015,57,변상금및위약금,12,경상이전수입,571,변상금,0.0,0.0,1807503700.0,014,국방부,3425800.0,3425800.0,1810929500.0,1810929500.0
167000000.0,01,544,군인복지기금,2015,57,변상금및위약금,12,경상이전수입,572,위약금,0.0,0.0,204081560.0,014,국방부,108413940.0,108413940.0,312495500.0,312495500.0
40000000.0,01,544,군인복지기금,2015,58,가산금,12,경상이전수입,581,가산금,0.0,0.0,1323437890.0,014,국방부,0.0,0.0,1323437890.0,1323437890.0
3762000000.0,01,544,군인복지기금,2015,59,기타경상이전수입,12,경상이전수입,596,기타경상이전수입,0.0,0.0,1030446630.0,014,국방부,64215860.0,64215860.0,1094662490.0,1094662490.0
104208000000.0,01,544,군인복지기금,2015,64,입장료수입,13,재화및용역판매수입,641,입장료수입,0.0,0.0,926620.0,014,국방부,5314361900.0,5314361900.0,5315288520.0,5315288520.0
273716000000.0,01,544,군인복지기금,2015,69,잡수입,13,재화및용역판매수입,691,기타잡수입,0.0,0.0,78793020.0,014,국방부,20553115750.0,20553115750.0,20631908770.0,20631908770.0
197249000000.0,01,544,군인복지기금,2015,75,융자원금회수,20,융자및전대차관원금회수,754,기타민간융자원금회수,0.0,0.0,5160800000.0,014,국방부,16865167460.0,16865167460.0,22025967460.0,22025967460.0
171093000000.0,01,544,군인복지기금,2015,85,정부예금회수,31,차입금및여유자금회수,852,통화금융기관예치금회수,0.0,0.0,1028000.0,014,국방부,8445694450.0,8445694450.0,8446722450.0,8446722450.0
140055000000.0,01,544,군인복지기금,2015,85,정부예금회수,31,차입금및여유자금회수,853,비통화금융기관예치금회수,0.0,0.0,0.0,014,국방부,134823670.0,134823670.0,134823670.0,134823670.0
690000000.0,01,544,군인복지기금,2015,91,전입금,40,정부내부수입및기타,911,일반회계전입금,0.0,0.0,0.0,014,국방부,690000000.0,690000000.0,690000000.0,690000000.0
22000000.0,01,110,일반회계,2015,51,관유물대여료,11,재산수입,512,건물대여료,0.0,0.0,0.0,019,고용노동부,0.0,0.0,0.0,0.0
670000000.0,01,110,일반회계,2015,54,기타이자수입및재산수입,11,재산수입,545,기타재산수입,0.0,0.0,206517540.0,019,고용노동부,430072510.0,430072510.0,636590050.0,636590050.0
0.0,01,110,일반회계,2015,56,"벌금,몰수금및과태료",12,경상이전수입,561,벌금및과료,13356000.0,13356000.0,2298921030.0,019,고용노동부,0.0,0.0,2312277030.0,2312277030.0
33200000000.0,01,110,일반회계,2015,56,"벌금,몰수금및과태료",12,경상이전수입,563,과태료,21260000.0,21260000.0,18059130920.0,019,고용노동부,1967957370.0,1967957370.0,20048348290.0,20048348290.0
20000000.0,01,110,일반회계,2015,56,"벌금,몰수금및과태료",12,경상이전수입,564,징계부과금,0.0,0.0,0.0,019,고용노동부,0.0,0.0,0.0,0.0
50000000.0,01,110,일반회계,2015,56,"벌금,몰수금및과태료",12,경상이전수입,565,과징금,0.0,0.0,0.0,019,고용노동부,0.0,0.0,0.0,0.0
0.0,01,110,일반회계,2015,57,변상금및위약금,12,경상이전수입,571,변상금,0.0,0.0,272900800.0,019,고용노동부,0.0,0.0,272900800.0,272900800.0
2000000.0,01,110,일반회계,2015,57,변상금및위약금,12,경상이전수입,572,위약금,0.0,0.0,5507400.0,019,고용노동부,0.0,0.0,5507400.0,5507400.0
51000000.0,01,110,일반회계,2015,58,가산금,12,경상이전수입,581,가산금,3175780.0,3175780.0,636037870.0,019,고용노동부,12910810.0,12910810.0,652124460.0,652124460.0
30298000000.0,01,110,일반회계,2015,59,기타경상이전수입,12,경상이전수입,596,기타경상이전수입,0.0,0.0,5945283580.0,019,고용노동부,10520446490.0,10520446490.0,16465730070.0,16465730070.0
4000000.0,01,110,일반회계,2015,65,면허료및수수료,13,재화및용역판매수입,651,면허료및수수료,0.0,0.0,0.0,019,고용노동부,257620.0,257620.0,257620.0,257620.0
5000000.0,01,110,일반회계,2015,69,잡수입,13,재화및용역판매수입,691,기타잡수입,0.0,0.0,1006890.0,019,고용노동부,0.0,0.0,1006890.0,1006890.0
0.0,01,110,일반회계,2015,71,고정자산매각대,15,관유물매각대,711,건물매각대,0.0,0.0,0.0,019,고용노동부,6000000.0,6000000.0,6000000.0,6000000.0
0.0,01,110,일반회계,2015,71,고정자산매각대,15,관유물매각대,713,기타고정자산매각대,0.0,0.0,0.0,019,고용노동부,0.0,0.0,0.0,0.0
7000000.0,01,216,에너지및자원사업특별회계,2015,59,기타경상이전수입,12,경상이전수입,593,법정부담금,0.0,0.0,0.0,019,고용노동부,0.0,0.0,0.0,0.0
23000000.0,01,216,에너지및자원사업특별회계,2015,59,기타경상이전수입,12,경상이전수입,596,기타경상이전수입,0.0,0.0,1122905720.0,019,고용노동부,18949010.0,18949010.0,1141854730.0,1141854730.0
6199990000000.0,01,523,산업재해보상보험및예방기금,2015,38,사회보장기여금,07,사회보장기여금,381,고용주부담금,0.0,0.0,973961480644.0,019,고용노동부,341733203427.0,341733203427.0,1315694684071.0,1315694684071.0
4669000000.0,01,523,산업재해보상보험및예방기금,2015,38,사회보장기여금,07,사회보장기여금,382,피고용자분담금,0.0,0.0,754132670.0,019,고용노동부,348572050.0,348572050.0,1102704720.0,1102704720.0
684000000.0,01,523,산업재해보상보험및예방기금,2015,51,관유물대여료,11,재산수입,511,토지대여료,0.0,0.0,0.0,019,고용노동부,0.0,0.0,0.0,0.0
