회계연도,집행월,소관,소관명,회계,회계명,분야코드,분야명,부문코드,부문명,프로그램코드,프로그램명,단위사업코드,단위사업명,예산,당월집행액,누계집행액
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1100,무역진흥,1133,전략물자수출입통제기반구축,6866000000,2405000000,2405000000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1100,무역진흥,1136,대한상사중재원지원,933000000,311000000,311000000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1100,무역진흥,1138,무역금융지원,1.35E+11,35000000000,35000000000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1100,무역진흥,1139,수출역량강화,3.84E+11,94770030000,94770030000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1200,무역구제,1233,무역구제지원,1734000000,165318110,165318110
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1900,통상협력지원,1931,양자간통상협력지원,32966104200,58000000,58000000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1900,통상협력지원,1932,다자간통상협력지원,2800400000,239115000,239115000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1900,통상협력지원,1935,통상협정국내대책추진,12325600000,1242200000,1242200000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1900,통상협력지원,1936,통상분쟁대응,11119436000,668026850,668026850
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1900,통상협력지원,1937,자유무역협정체결,5654000000,966395070,966395070
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,115,에너지및자원개발,8000,회계간거래(전출금),8011,회계간전출(일반회계),15860000000,0,0
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7101,본부인건비,84784000000,7191581230,7191581230
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7102,소속기관인건비,32067000000,2764670790,2764670790
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7111,본부기본경비,15606060000,2990433170,2990433170
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7118,소속기관기본경비,6204503000,414897940,414897940
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7131,산업통상자원행정정보시스템구축,2855000000,90000000,90000000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7132,행정능률향상및능력개발,830900000,46200000,46200000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7133,본부정책수립운영,1805789550,153840120,153840120
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7134,국가기술표준원정책수립운영,3217000000,80648070,80648070
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7135,소속기관기타행정지원,6807869000,189837890,189837890
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7136,공동시설관리수입대체경비,925000000,50635350,50635350
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7142,사이버안전센터구축운영,2253328000,14520000,14520000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3100,산업경쟁력기반구축,3133,산업경쟁력분석,6474567430,0,0
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3100,산업경쟁력기반구축,3134,사업재편지원기반구축,1992000000,0,0
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3100,산업경쟁력기반구축,3147,글로벌환경규제대응및자원생산성기반구축,1428000000,0,0
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3100,산업경쟁력기반구축,3160,생산성향상지원,7994000000,0,0
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3100,산업경쟁력기반구축,3161,인력양성(일반회계),1.55E+11,0,0
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3100,산업경쟁력기반구축,3162,대중소생산성혁신파트너십지원,1425000000,0,0
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3100,산업경쟁력기반구축,3171,산업기술기반구축,4.81E+11,81425077000,81425077000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3100,산업경쟁력기반구축,3172,다부처기술개발,43979000000,19576000000,19576000000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3100,산업경쟁력기반구축,3173,공공기술개발,1.12E+11,33892000000,33892000000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3100,산업경쟁력기반구축,3174,우수기술역량강화,97824000000,56670000000,56670000000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3100,산업경쟁력기반구축,3175,미래성장동력,96801012000,48224000000,48224000000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3300,지역경제활성화,3331,자유무역지역조성,20731691360,301755480,301755480
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3300,지역경제활성화,3333,기업입지환경개선,4.83E+11,64357000000,64357000000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3300,지역경제활성화,3334,국가균형발전위원회운영,4137772110,427649500,427649500
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3500,주력산업진흥,3534,주력산업국제협력,209000000,209000000,209000000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3500,주력산업진흥,3535,섬유패션생활용품산업육성,29195000000,0,0
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3500,주력산업진흥,3544,방산물자교역지원센터운영,990000000,0,0
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3500,주력산업진흥,3571,시스템산업기술개발,4.77E+11,1.90E+11,1.90E+11
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3500,주력산업진흥,3573,소재부품산업기술개발,5.35E+11,1.04E+11,1.04E+11
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3500,주력산업진흥,3574,뿌리산업육성지원,12780000000,0,0
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3600,신산업진흥,3649,바이오산업육성,11638000000,0,0
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3600,신산업진흥,3672,로봇산업진흥,18064000000,9586000000,9586000000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3600,신산업진흥,3688,산업융합및창의산업진흥,36353000000,0,0
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3600,신산업진흥,3691,창의산업기술개발,2.04E+11,89534480000,89534480000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3700,산업기술표준및제품안전관리,3731,국가표준혁신및국제협력,63610000000,11598784100,11598784100
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3700,산업기술표준및제품안전관리,3732,제품안전관리기반조성,11275000000,135718480,135718480
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3700,산업기술표준및제품안전관리,3736,무역기술장벽대응기반강화,6208000000,18924080,18924080
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,4300,중견기업육성,4301,중견기업역량강화,46358000000,1000000,1000000
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,4300,중견기업육성,4302,유통물류기반조성(일반),3266000000,0,0
2019,1,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,8000,회계기금간거래,8001,회계기금간거래,23000000000,0,0
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5100,에너지자원정책,5131,에너지자원정책지원,10065000000,71750000,71750000
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5100,에너지자원정책,5139,에너지이용합리화,3.63E+11,54066000000,54066000000
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5100,에너지자원정책,5143,가스안전관리,96980000000,7225000000,7225000000
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5100,에너지자원정책,5146,에너지복지지원,1.82E+11,850000000,850000000
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5200,재생에너지및에너지신산업활성화,5201,기후변화협약대응,22217363630,3400000000,3400000000
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5400,에너지공급체계구축,5432,석유안정공급,39402000000,5482150000,5482150000
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5400,에너지공급체계구축,5436,석탄수급안정및지역지원,33912000000,0,0
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5400,에너지공급체계구축,5437,광산지역진흥,74823000000,0,0
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5400,에너지공급체계구축,5440,광해관리공단,1.39E+11,54036000000,54036000000
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5400,에너지공급체계구축,5443,가스수급안정,95354000000,0,0
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5400,에너지공급체계구축,5444,국내외유전개발,13672000000,0,0
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5400,에너지공급체계구축,5446,광물안정공급,15355000000,2259000000,2259000000
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5400,에너지공급체계구축,5447,광물자원개발융자,36720000000,0,0
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5700,에너지기술개발,5701,에너지수요기술,1.92E+11,10102000000,10102000000
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5700,에너지기술개발,5702,에너지공급기술,25142000000,15529000000,15529000000
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5800,에너지기술기반확충,5801,국제협력,8379000000,3783000000,3783000000
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5800,에너지기술기반확충,5802,인력양성,14026000000,6713000000,6713000000
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5800,에너지기술기반확충,5803,기술정책,3055608220,29000000,29000000
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,5800,에너지기술기반확충,5804,기반구축,22558000000,3480000000,3480000000
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,8700,회계기금간거래(전출금),8701,회계기금간거래,2.51E+12,0,0
2019,1,94,산업통상자원부,216,에너지및자원사업특별회계,110,산업·중소기업및에너지,115,에너지및자원개발,9300,계정간거래(전출금),9302,타계정전출금,4.96E+11,0,0
2019,1,94,산업통상자원부,236,국가균형발전특별회계,110,산업·중소기업및에너지,117,산업혁신지원,2700,경제자유구역사업추진,2733,경제자유구역지원,4943000000,0,0
2019,1,94,산업통상자원부,236,국가균형발전특별회계,110,산업·중소기업및에너지,117,산업혁신지원,3300,지역경제활성화,3361,지역특성화산업육성,1.24E+11,15660000000,15660000000
2019,1,94,산업통상자원부,236,국가균형발전특별회계,110,산업·중소기업및에너지,117,산업혁신지원,3300,지역경제활성화,3362,지역산업경쟁력강화,3.13E+11,47971000000,47971000000
2019,1,94,산업통상자원부,236,국가균형발전특별회계,110,산업·중소기업및에너지,117,산업혁신지원,3300,지역경제활성화,3363,지역투자유치활성화,2.05E+11,14191491000,14191491000
2019,1,94,산업통상자원부,236,국가균형발전특별회계,110,산업·중소기업및에너지,117,산업혁신지원,3300,지역경제활성화,3364,지역혁신체계운영,3942000000,1209000000,1209000000
2019,1,94,산업통상자원부,236,국가균형발전특별회계,110,산업·중소기업및에너지,117,산업혁신지원,3300,지역경제활성화,3365,지역산업거점기관지원,1.87E+11,18609000000,18609000000
2019,1,94,산업통상자원부,236,국가균형발전특별회계,110,산업·중소기업및에너지,117,산업혁신지원,4900,외국인투자유치활성화,4901,외국인투자유치활성화,94264000000,30000000,30000000
2019,1,94,산업통상자원부,236,국가균형발전특별회계,120,교통및물류,126,물류등기타,2700,경제자유구역사업추진,2733,경제자유구역지원,78039000000,7825250000,7825250000
2019,1,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,110,산업·중소기업및에너지,117,산업혁신지원,3500,주력산업진흥,3563,대체물질활용지원,2760000000,0,0
2019,1,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,110,산업·중소기업및에너지,117,산업혁신지원,3900,주력산업진흥(기금운영비),3976,인건비(산촉기금-특물계정),150000000,45000000,45000000
2019,1,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,110,산업·중소기업및에너지,117,산업혁신지원,3900,주력산업진흥(기금운영비),3977,기본경비(산촉기금-특물계정),45000000,13500000,13500000
2019,1,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,110,산업·중소기업및에너지,117,산업혁신지원,5000,산업기술진흥및사업화촉진,5076,산업기술진흥및사업화촉진,47911000000,0,0
2019,1,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,110,산업·중소기업및에너지,117,산업혁신지원,7000,산업기술진흥및사업화촉진행정지원,7076,산촉기금운영인건비,617000000,370000000,370000000
2019,1,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,110,산업·중소기업및에너지,117,산업혁신지원,7000,산업기술진흥및사업화촉진행정지원,7077,산촉기금운영관리비,387000000,232200000,232200000
2019,1,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,110,산업·중소기업및에너지,117,산업혁신지원,9000,기금간거래,9001,회계기금간거래,60829000000,0,0
2019,1,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,110,산업·중소기업및에너지,117,산업혁신지원,9100,기금간거래(예탁금),9101,공공자금관리기금예탁(산촉기금),12000000000,0,0
2019,1,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,110,산업·중소기업및에너지,117,산업혁신지원,9700,여유자금운용,9701,통화금융기관예치(산촉기금-혁신계정),21983000000,0,0
2019,1,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,110,산업·중소기업및에너지,117,산업혁신지원,9700,여유자금운용,9715,통화금융기관예치(산촉기금-특물계정),3790000000,0,0
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,5100,에너지자원정책,5144,전기안전관리(기금),1.25E+11,0,0
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,5100,에너지자원정책,5145,전력수요관리(기금),71728000000,0,0
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,5200,재생에너지및에너지신산업활성화,5202,재생에너지지원,9.15E+11,0,0
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,5200,재생에너지및에너지신산업활성화,5203,에너지신산업,30409000000,0,0
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,5400,에너지공급체계구축,5436,석탄수급안정및지역지원,9470000000,0,0
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,5400,에너지공급체계구축,5451,발전소주변지역지원(기금),1.83E+11,765935000,765935000
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,5400,에너지공급체계구축,5457,농어촌전기공급지원(기금),1.28E+11,0,0
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,5700,에너지기술개발,5703,전력공급기술,3.26E+11,18288000000,18288000000
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,5700,에너지기술개발,5704,전력수요기술,90320000000,31793000000,31793000000
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,5800,에너지기술기반확충,5805,기술정책(기금),3200000000,61000000,61000000
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,5800,에너지기술기반확충,5806,기반구축(기금),59020000000,3725000000,3725000000
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,5800,에너지기술기반확충,5807,국제협력(기금),25688000000,2377000000,2377000000
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,5800,에너지기술기반확충,5808,인력양성(기금),21398000000,10349000000,10349000000
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,7200,전력경쟁력강화·수급안정(운영),7276,전력산업기반조성사업인건비,4334000000,204862120,204862120
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,7200,전력경쟁력강화·수급안정(운영),7277,전력산업기반조성사업기금관리비,2000000000,124123980,124123980
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,7200,전력경쟁력강화·수급안정(운영),7278,전력산업기반조성사업운영,1656000000,0,0
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,7400,전력산업경쟁력강화,7401,전력산업정책개발및홍보,7542000000,1184000000,1184000000
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,7400,전력산업경쟁력강화,7402,전력해외진출지원,7849000000,0,0
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,9000,기금간거래(예탁금),9002,공공자금관리기금예탁(전력기금),7.00E+11,0,0
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,9700,여유자금운용,9720,통화금융기관예치금(전력기금),1.52E+11,0,0
2019,1,94,산업통상자원부,565,전력산업기반기금,110,산업·중소기업및에너지,115,에너지및자원개발,9700,여유자금운용,9730,비통화금융기관예치금(전력기금),9.52E+11,1.90E+11,1.90E+11
2019,1,94,산업통상자원부,577,무역보험기금,110,산업·중소기업및에너지,113,무역및투자유치,1500,무역보험지원,1531,무역보험지원운영,1.07E+12,19487115160,19487115160
2019,1,94,산업통상자원부,577,무역보험기금,110,산업·중소기업및에너지,113,무역및투자유치,1500,무역보험지원,1532,무역보험환급금등,62018000000,1739992630,1739992630
2019,1,94,산업통상자원부,577,무역보험기금,110,산업·중소기업및에너지,113,무역및투자유치,1600,무역보험지원(기금운영비),1676,무역보험기금인건비,68938000000,5016204072,5016204072
2019,1,94,산업통상자원부,577,무역보험기금,110,산업·중소기업및에너지,113,무역및투자유치,1600,무역보험지원(기금운영비),1677,무역보험기금기본경비,48153000000,2019856543,2019856543
2019,1,94,산업통상자원부,577,무역보험기금,110,산업·중소기업및에너지,113,무역및투자유치,9700,여유자금운용,9710,통화금융기관예치금,1.13E+12,32031139066,32031139066
2019,1,94,산업통상자원부,577,무역보험기금,110,산업·중소기업및에너지,113,무역및투자유치,9700,여유자금운용,9730,비통화금융기관예치금,20368000000,0,0
2019,1,94,산업통상자원부,577,무역보험기금,110,산업·중소기업및에너지,113,무역및투자유치,9700,여유자금운용,9750,국공채매입,5.36E+11,0,0
2019,1,94,산업통상자원부,577,무역보험기금,110,산업·중소기업및에너지,113,무역및투자유치,9700,여유자금운용,9780,기타유가증권매입,1.14E+12,1.31E+11,1.31E+11
2019,1,94,산업통상자원부,596,방사성폐기물관리기금,110,산업·중소기업및에너지,115,에너지및자원개발,5600,방사성폐기물관리,5631,중저준위방사성폐기물관리,76207000000,6870000000,6870000000
2019,1,94,산업통상자원부,596,방사성폐기물관리기금,110,산업·중소기업및에너지,115,에너지및자원개발,5600,방사성폐기물관리,5632,사용후핵연료 관리,3033000000,781000000,781000000
2019,1,94,산업통상자원부,596,방사성폐기물관리기금,110,산업·중소기업및에너지,115,에너지및자원개발,5600,방사성폐기물관리,5633,방사성폐기물정책지원및홍보,2459000000,205000000,205000000
2019,1,94,산업통상자원부,596,방사성폐기물관리기금,110,산업·중소기업및에너지,115,에너지및자원개발,5600,방사성폐기물관리,5634,방사성폐기물관리기술개발,8674000000,8674000000,8674000000
2019,1,94,산업통상자원부,596,방사성폐기물관리기금,110,산업·중소기업및에너지,115,에너지및자원개발,5600,방사성폐기물관리,5643,사용후 핵연료 관리시설 확보,180000000,3000000,3000000
2019,1,94,산업통상자원부,596,방사성폐기물관리기금,110,산업·중소기업및에너지,115,에너지및자원개발,5600,방사성폐기물관리,5679,한국원자력환경공단지원,54356000000,13016000000,13016000000
2019,1,94,산업통상자원부,596,방사성폐기물관리기금,110,산업·중소기업및에너지,115,에너지및자원개발,7300,방사성폐기물관리행정지원,7379,방폐기금운영인건비,840000000,344000000,344000000
2019,1,94,산업통상자원부,596,방사성폐기물관리기금,110,산업·중소기업및에너지,115,에너지및자원개발,7300,방사성폐기물관리행정지원,7380,방폐기금운영관리비,416000000,279000000,279000000
2019,1,94,산업통상자원부,596,방사성폐기물관리기금,110,산업·중소기업및에너지,115,에너지및자원개발,9000,기금간거래(예탁금),9003,공공자금관리기금예탁(방폐기금),1.50E+12,8.88E+11,8.88E+11
2019,1,94,산업통상자원부,596,방사성폐기물관리기금,110,산업·중소기업및에너지,115,에너지및자원개발,9700,여유자금운용,9710,통화금융기관예치금(방폐기금),1.13E+12,0,0
2019,1,94,산업통상자원부,596,방사성폐기물관리기금,110,산업·중소기업및에너지,115,에너지및자원개발,9700,여유자금운용,9711,비통화금융기관예치금(방폐기금),2.32E+12,57020346400,57020346400
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1100,무역진흥,1133,전략물자수출입통제기반구축,6866000000,0,2405000000
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1100,무역진흥,1136,대한상사중재원지원,933000000,0,311000000
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1100,무역진흥,1138,무역금융지원,1.35E+11,0,35000000000
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1100,무역진흥,1139,수출역량강화,3.84E+11,32787120000,1.28E+11
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1200,무역구제,1233,무역구제지원,1734000000,0,165318110
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1900,통상협력지원,1931,양자간통상협력지원,32966104200,1456902240,1514902240
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1900,통상협력지원,1932,다자간통상협력지원,2800400000,30141140,269256140
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1900,통상협력지원,1935,통상협정국내대책추진,12325600000,5750000000,6992200000
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1900,통상협력지원,1936,통상분쟁대응,11119436000,1375986550,2044013400
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,113,무역및투자유치,1900,통상협력지원,1937,자유무역협정체결,5654000000,118130480,1084525550
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,115,에너지및자원개발,8000,회계간거래(전출금),8011,회계간전출(일반회계),15860000000,0,0
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7101,본부인건비,84784000000,6317514050,13509095280
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7102,소속기관인건비,32067000000,2137248770,4901919560
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7111,본부기본경비,15606060000,432815960,3423249130
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7118,소속기관기본경비,6204503000,376082600,790980540
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7131,산업통상자원행정정보시스템구축,2855000000,157062810,247062810
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7132,행정능률향상및능력개발,830900000,26950000,73150000
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7133,본부정책수립운영,1805789550,161918400,315758520
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7134,국가기술표준원정책수립운영,3217000000,260958100,341606170
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7135,소속기관기타행정지원,6807869000,212910400,402748290
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7136,공동시설관리수입대체경비,925000000,48983980,99619330
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,116,산업·중소기업일반,7100,산업통상자원부행정지원,7142,사이버안전센터구축운영,2253328000,549337720,563857720
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3100,산업경쟁력기반구축,3133,산업경쟁력분석,6474567430,2445433810,2445433810
2019,2,94,산업통상자원부,110,일반회계,110,산업·중소기업및에너지,117,산업혁신지원,3100,산업경쟁력기반구축,3134,사업재편지원기반구축,1992000000,0,0
