예산액,예산현액,회계월,회계,회계명,회계년도,수입항,수입항명,수입관,수입관명,소관,소관명,누계수납금액,당월수납금액
0.0,0.0,01,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,116,5·18민주화운동 진상규명조사위원회,0.0,0.0
30000000.0,30000000.0,01,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,005,감사원,2259590.0,2259590.0
600000000.0,600000000.0,01,110,일반회계,2024,69,잡수입,14,수입대체경비수입,005,감사원,0.0,0.0
11000000.0,11000000.0,01,110,일반회계,2024,51,관유물대여료,11,재산수입,005,감사원,1024360.0,1024360.0
104000000.0,104000000.0,01,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,005,감사원,47610.0,47610.0
7000000.0,7000000.0,01,110,일반회계,2024,58,가산금,12,경상이전수입,117,개인정보보호위원회,77280.0,77280.0
1272000000.0,1272000000.0,01,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,117,개인정보보호위원회,0.0,0.0
39537000000.0,39537000000.0,01,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,117,개인정보보호위원회,1222368000.0,1222368000.0
1000000.0,1000000.0,01,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,117,개인정보보호위원회,0.0,0.0
15000000.0,15000000.0,01,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,117,개인정보보호위원회,0.0,0.0
1000000.0,1000000.0,01,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,117,개인정보보호위원회,0.0,0.0
1000000.0,1000000.0,01,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,117,개인정보보호위원회,0.0,0.0
40000000.0,40000000.0,01,439,경찰병원,2024,59,기타경상이전수입,12,경상이전수입,037,경찰청,2451280.0,2451280.0
0.0,0.0,01,439,경찰병원,2024,56,"벌금,몰수금및과태료",12,경상이전수입,037,경찰청,500000.0,500000.0
6000000.0,6000000.0,01,439,경찰병원,2024,57,변상금및위약금,12,경상이전수입,037,경찰청,2800.0,2800.0
25000000.0,25000000.0,01,439,경찰병원,2024,71,고정자산매각대,15,관유물매각대,037,경찰청,0.0,0.0
31700000000.0,31700000000.0,01,439,경찰병원,2024,49,책임운영기관사업수입,10,기업특별회계영업수입,037,경찰청,1940008200.0,1940008200.0
3587000000.0,3587000000.0,01,439,경찰병원,2024,89,세계잉여금이입액,34,세계잉여금,037,경찰청,0.0,0.0
48000000.0,48000000.0,01,439,경찰병원,2024,51,관유물대여료,11,재산수입,037,경찰청,-1677010.0,-1677010.0
1000000.0,1000000.0,01,439,경찰병원,2024,54,기타이자수입및재산수입,11,재산수입,037,경찰청,0.0,0.0
6300000000.0,6300000000.0,01,439,경찰병원,2024,62,병원수입,13,재화및용역판매수입,037,경찰청,640262220.0,640262220.0
40000000.0,40000000.0,01,439,경찰병원,2024,69,잡수입,13,재화및용역판매수입,037,경찰청,11901820.0,11901820.0
2000000.0,2000000.0,01,439,경찰병원,2024,96,기타,40,정부내부수입및기타,037,경찰청,0.0,0.0
49597000000.0,49597000000.0,01,439,경찰병원,2024,91,전입금,40,정부내부수입및기타,037,경찰청,7731000000.0,7731000000.0
36110000000.0,36110000000.0,01,110,일반회계,2024,58,가산금,12,경상이전수입,037,경찰청,2851386810.0,2851386810.0
11404000000.0,11404000000.0,01,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,037,경찰청,3089875600.0,3089875600.0
1218215000000.0,1218215000000.0,01,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,037,경찰청,110898873180.0,110898873180.0
1110000000.0,1110000000.0,01,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,037,경찰청,7570230.0,7570230.0
4209000000.0,4209000000.0,01,110,일반회계,2024,71,고정자산매각대,15,관유물매각대,037,경찰청,201039110.0,201039110.0
382000000.0,382000000.0,01,110,일반회계,2024,72,토지및무형자산매각대,15,관유물매각대,037,경찰청,0.0,0.0
2817000000.0,2817000000.0,01,110,일반회계,2024,51,관유물대여료,11,재산수입,037,경찰청,194182120.0,194182120.0
420000000.0,420000000.0,01,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,037,경찰청,22402220.0,22402220.0
581000000.0,581000000.0,01,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,037,경찰청,26192450.0,26192450.0
491000000.0,491000000.0,01,110,일반회계,2024,66,입학금및수업료,13,재화및용역판매수입,037,경찰청,1390640.0,1390640.0
3641000000.0,3641000000.0,01,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,037,경찰청,401820260.0,401820260.0
4917000000.0,4917000000.0,01,541,고용보험기금,2024,58,가산금,12,경상이전수입,019,고용노동부,123855760.0,123855760.0
227511000000.0,227511000000.0,01,541,고용보험기금,2024,59,기타경상이전수입,12,경상이전수입,019,고용노동부,23128128688.0,23128128688.0
0.0,0.0,01,541,고용보험기금,2024,56,"벌금,몰수금및과태료",12,경상이전수입,019,고용노동부,16612000.0,16612000.0
17748202000000.0,17748202000000.0,01,541,고용보험기금,2024,38,사회보장기여금,07,사회보장기여금,019,고용노동부,1206392371412.0,1206392371412.0
104294000000.0,104294000000.0,01,541,고용보험기금,2024,75,융자원금회수,20,융자및전대차관원금회수,019,고용노동부,10068898480.0,10068898480.0
147000000.0,147000000.0,01,541,고용보험기금,2024,51,관유물대여료,11,재산수입,019,고용노동부,3515000.0,3515000.0
339371000000.0,339371000000.0,01,541,고용보험기금,2024,54,기타이자수입및재산수입,11,재산수입,019,고용노동부,6650985300.0,6650985300.0
90000000.0,90000000.0,01,541,고용보험기금,2024,69,잡수입,13,재화및용역판매수입,019,고용노동부,794130.0,794130.0
400000000000.0,400000000000.0,01,541,고용보험기금,2024,91,전입금,40,정부내부수입및기타,019,고용노동부,40000000000.0,40000000000.0
4589110000000.0,4589110000000.0,01,541,고용보험기금,2024,85,정부예금회수,31,차입금및여유자금회수,019,고용노동부,0.0,0.0
10923000000.0,10923000000.0,01,558,근로복지진흥기금,2024,59,기타경상이전수입,12,경상이전수입,019,고용노동부,0.0,0.0
84000000.0,84000000.0,01,558,근로복지진흥기금,2024,72,토지및무형자산매각대,15,관유물매각대,019,고용노동부,0.0,0.0
185360000000.0,185360000000.0,01,558,근로복지진흥기금,2024,75,융자원금회수,20,융자및전대차관원금회수,019,고용노동부,0.0,0.0
6944000000.0,6944000000.0,01,558,근로복지진흥기금,2024,54,기타이자수입및재산수입,11,재산수입,019,고용노동부,0.0,0.0
9288000000.0,9288000000.0,01,558,근로복지진흥기금,2024,65,면허료및수수료,13,재화및용역판매수입,019,고용노동부,0.0,0.0
3828000000.0,3828000000.0,01,558,근로복지진흥기금,2024,69,잡수입,13,재화및용역판매수입,019,고용노동부,0.0,0.0
50000000000.0,50000000000.0,01,558,근로복지진흥기금,2024,92,예탁원금회수,40,정부내부수입및기타,019,고용노동부,0.0,0.0
2000000000.0,2000000000.0,01,558,근로복지진흥기금,2024,95,예탁이자수입,40,정부내부수입및기타,019,고용노동부,0.0,0.0
98865000000.0,98865000000.0,01,558,근로복지진흥기금,2024,91,전입금,40,정부내부수입및기타,019,고용노동부,0.0,0.0
133781000000.0,133781000000.0,01,558,근로복지진흥기금,2024,85,정부예금회수,31,차입금및여유자금회수,019,고용노동부,0.0,0.0
7288000000.0,7288000000.0,01,523,산업재해보상보험및예방기금,2024,58,가산금,12,경상이전수입,019,고용노동부,242401740.0,242401740.0
116258000000.0,116258000000.0,01,523,산업재해보상보험및예방기금,2024,59,기타경상이전수입,12,경상이전수입,019,고용노동부,8985036489.0,8985036489.0
12000000.0,12000000.0,01,523,산업재해보상보험및예방기금,2024,56,"벌금,몰수금및과태료",12,경상이전수입,019,고용노동부,0.0,0.0
9418508000000.0,9418508000000.0,01,523,산업재해보상보험및예방기금,2024,38,사회보장기여금,07,사회보장기여금,019,고용노동부,495138698094.0,495138698094.0
189869000000.0,189869000000.0,01,523,산업재해보상보험및예방기금,2024,75,융자원금회수,20,융자및전대차관원금회수,019,고용노동부,8830730480.0,8830730480.0
804000000.0,804000000.0,01,523,산업재해보상보험및예방기금,2024,51,관유물대여료,11,재산수입,019,고용노동부,0.0,0.0
992051000000.0,992051000000.0,01,523,산업재해보상보험및예방기금,2024,54,기타이자수입및재산수입,11,재산수입,019,고용노동부,48002415690.0,48002415690.0
13278000000.0,13278000000.0,01,523,산업재해보상보험및예방기금,2024,69,잡수입,13,재화및용역판매수입,019,고용노동부,9900.0,9900.0
1550090000000.0,1550090000000.0,01,523,산업재해보상보험및예방기금,2024,92,예탁원금회수,40,정부내부수입및기타,019,고용노동부,0.0,0.0
96072000000.0,96072000000.0,01,523,산업재해보상보험및예방기금,2024,95,예탁이자수입,40,정부내부수입및기타,019,고용노동부,0.0,0.0
21300000000.0,21300000000.0,01,523,산업재해보상보험및예방기금,2024,91,전입금,40,정부내부수입및기타,019,고용노동부,2100000000.0,2100000000.0
7889483000000.0,7889483000000.0,01,523,산업재해보상보험및예방기금,2024,85,정부예금회수,31,차입금및여유자금회수,019,고용노동부,0.0,0.0
0.0,0.0,01,216,에너지및자원사업특별회계,2024,59,기타경상이전수입,12,경상이전수입,019,고용노동부,600000.0,600000.0
264000000.0,264000000.0,01,110,일반회계,2024,58,가산금,12,경상이전수입,019,고용노동부,29491230.0,29491230.0
271279000000.0,271279000000.0,01,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,019,고용노동부,6291099460.0,6291099460.0
49948000000.0,49948000000.0,01,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,019,고용노동부,5489244680.0,5489244680.0
10000000.0,10000000.0,01,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,019,고용노동부,0.0,0.0
0.0,0.0,01,110,일반회계,2024,51,관유물대여료,11,재산수입,019,고용노동부,4020.0,4020.0
1866000000.0,1866000000.0,01,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,019,고용노동부,260993930.0,260993930.0
11000000.0,11000000.0,01,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,019,고용노동부,0.0,0.0
139000000.0,139000000.0,01,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,019,고용노동부,19640200.0,19640200.0
153000000.0,153000000.0,01,547,임금채권보장기금,2024,58,가산금,12,경상이전수입,019,고용노동부,4122690.0,4122690.0
620717000000.0,620717000000.0,01,547,임금채권보장기금,2024,59,기타경상이전수입,12,경상이전수입,019,고용노동부,39231293815.0,39231293815.0
34467000000.0,34467000000.0,01,547,임금채권보장기금,2024,75,융자원금회수,20,융자및전대차관원금회수,019,고용노동부,1704822910.0,1704822910.0
32395000000.0,32395000000.0,01,547,임금채권보장기금,2024,54,기타이자수입및재산수입,11,재산수입,019,고용노동부,3341179630.0,3341179630.0
100000000000.0,100000000000.0,01,547,임금채권보장기금,2024,92,예탁원금회수,40,정부내부수입및기타,019,고용노동부,0.0,0.0
3528000000.0,3528000000.0,01,547,임금채권보장기금,2024,95,예탁이자수입,40,정부내부수입및기타,019,고용노동부,0.0,0.0
82000000.0,82000000.0,01,547,임금채권보장기금,2024,91,전입금,40,정부내부수입및기타,019,고용노동부,82000000.0,82000000.0
181467000000.0,181467000000.0,01,547,임금채권보장기금,2024,85,정부예금회수,31,차입금및여유자금회수,019,고용노동부,0.0,0.0
1117000000.0,1117000000.0,01,535,장애인고용촉진및직업재활기금,2024,58,가산금,12,경상이전수입,019,고용노동부,133795000.0,133795000.0
856302000000.0,856302000000.0,01,535,장애인고용촉진및직업재활기금,2024,59,기타경상이전수입,12,경상이전수입,019,고용노동부,812021446040.0,812021446040.0
4857000000.0,4857000000.0,01,535,장애인고용촉진및직업재활기금,2024,75,융자원금회수,20,융자및전대차관원금회수,019,고용노동부,615870000.0,615870000.0
22912000000.0,22912000000.0,01,535,장애인고용촉진및직업재활기금,2024,54,기타이자수입및재산수입,11,재산수입,019,고용노동부,2385552050.0,2385552050.0
600000000000.0,600000000000.0,01,535,장애인고용촉진및직업재활기금,2024,92,예탁원금회수,40,정부내부수입및기타,019,고용노동부,0.0,0.0
17890000000.0,17890000000.0,01,535,장애인고용촉진및직업재활기금,2024,95,예탁이자수입,40,정부내부수입및기타,019,고용노동부,0.0,0.0
501679000000.0,501679000000.0,01,535,장애인고용촉진및직업재활기금,2024,85,정부예금회수,31,차입금및여유자금회수,019,고용노동부,0.0,0.0
0.0,0.0,01,236,지역균형발전특별회계,2024,58,가산금,12,경상이전수입,019,고용노동부,0.0,0.0
17927000000.0,17927000000.0,01,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,019,고용노동부,2014193190.0,2014193190.0
3000000.0,3000000.0,01,236,지역균형발전특별회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,019,고용노동부,0.0,0.0
812000000.0,812000000.0,01,236,지역균형발전특별회계,2024,54,기타이자수입및재산수입,11,재산수입,019,고용노동부,15924910.0,15924910.0
0.0,0.0,01,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,118,고위공직자범죄수사처,113409190.0,113409190.0
473000000.0,473000000.0,01,110,일반회계,2024,58,가산금,12,경상이전수입,040,공정거래위원회,8987640.0,8987640.0
1420000000.0,1420000000.0,01,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,040,공정거래위원회,76808610.0,76808610.0
448262000000.0,448262000000.0,01,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,040,공정거래위원회,41801809310.0,41801809310.0
1000000.0,1000000.0,01,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,040,공정거래위원회,0.0,0.0
6000000.0,6000000.0,01,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,040,공정거래위원회,374960.0,374960.0
0.0,0.0,01,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,040,공정거래위원회,457030.0,457030.0
6701000000.0,6701000000.0,01,538,과학기술진흥기금,2024,59,기타경상이전수입,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
1174000000.0,1174000000.0,01,538,과학기술진흥기금,2024,54,기타이자수입및재산수입,11,재산수입,162,과학기술정보통신부,1243283120.0,1243283120.0
125055000000.0,125055000000.0,01,538,과학기술진흥기금,2024,91,전입금,40,정부내부수입및기타,162,과학기술정보통신부,18411000000.0,18411000000.0
55861000000.0,55861000000.0,01,538,과학기술진흥기금,2024,85,정부예금회수,31,차입금및여유자금회수,162,과학기술정보통신부,0.0,0.0
0.0,0.0,01,443,국립과천과학관,2024,58,가산금,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
0.0,0.0,01,443,국립과천과학관,2024,59,기타경상이전수입,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
4066000000.0,4066000000.0,01,443,국립과천과학관,2024,49,책임운영기관사업수입,10,기업특별회계영업수입,162,과학기술정보통신부,211188250.0,211188250.0
1486000000.0,1486000000.0,01,443,국립과천과학관,2024,89,세계잉여금이입액,34,세계잉여금,162,과학기술정보통신부,0.0,0.0
759000000.0,759000000.0,01,443,국립과천과학관,2024,51,관유물대여료,11,재산수입,162,과학기술정보통신부,37611200.0,37611200.0
1000000.0,1000000.0,01,443,국립과천과학관,2024,54,기타이자수입및재산수입,11,재산수입,162,과학기술정보통신부,0.0,0.0
191000000.0,191000000.0,01,443,국립과천과학관,2024,69,잡수입,13,재화및용역판매수입,162,과학기술정보통신부,9097200.0,9097200.0
1501000000.0,1501000000.0,01,443,국립과천과학관,2024,96,기타,40,정부내부수입및기타,162,과학기술정보통신부,0.0,0.0
31458000000.0,31458000000.0,01,443,국립과천과학관,2024,91,전입금,40,정부내부수입및기타,162,과학기술정보통신부,12567600000.0,12567600000.0
0.0,0.0,01,412,국립중앙과학관,2024,59,기타경상이전수입,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
0.0,0.0,01,412,국립중앙과학관,2024,57,변상금및위약금,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
2000000.0,2000000.0,01,412,국립중앙과학관,2024,71,고정자산매각대,15,관유물매각대,162,과학기술정보통신부,0.0,0.0
1946000000.0,1946000000.0,01,412,국립중앙과학관,2024,49,책임운영기관사업수입,10,기업특별회계영업수입,162,과학기술정보통신부,91286560.0,91286560.0
937000000.0,937000000.0,01,412,국립중앙과학관,2024,89,세계잉여금이입액,34,세계잉여금,162,과학기술정보통신부,0.0,0.0
155000000.0,155000000.0,01,412,국립중앙과학관,2024,51,관유물대여료,11,재산수입,162,과학기술정보통신부,13094180.0,13094180.0
10000000.0,10000000.0,01,412,국립중앙과학관,2024,54,기타이자수입및재산수입,11,재산수입,162,과학기술정보통신부,9371630.0,9371630.0
98000000.0,98000000.0,01,412,국립중앙과학관,2024,69,잡수입,13,재화및용역판매수입,162,과학기술정보통신부,144730.0,144730.0
1132000000.0,1132000000.0,01,412,국립중앙과학관,2024,96,기타,40,정부내부수입및기타,162,과학기술정보통신부,0.0,0.0
33693000000.0,33693000000.0,01,412,국립중앙과학관,2024,91,전입금,40,정부내부수입및기타,162,과학기술정보통신부,13477200000.0,13477200000.0
0.0,0.0,01,564,방송통신발전기금,2024,58,가산금,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
659029000000.0,659029000000.0,01,564,방송통신발전기금,2024,59,기타경상이전수입,12,경상이전수입,162,과학기술정보통신부,2257520.0,2257520.0
0.0,0.0,01,564,방송통신발전기금,2024,56,"벌금,몰수금및과태료",12,경상이전수입,162,과학기술정보통신부,0.0,0.0
5294000000.0,5294000000.0,01,564,방송통신발전기금,2024,54,기타이자수입및재산수입,11,재산수입,162,과학기술정보통신부,111397338.0,111397338.0
263309000000.0,263309000000.0,01,564,방송통신발전기금,2024,94,예수금,40,정부내부수입및기타,162,과학기술정보통신부,90000000000.0,90000000000.0
325042000000.0,325042000000.0,01,564,방송통신발전기금,2024,85,정부예금회수,31,차입금및여유자금회수,162,과학기술정보통신부,0.0,0.0
2450000000.0,2450000000.0,01,238,소재부품장비경쟁력강화특별회계,2024,59,기타경상이전수입,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
124000000.0,124000000.0,01,238,소재부품장비경쟁력강화특별회계,2024,54,기타이자수입및재산수입,11,재산수입,162,과학기술정보통신부,0.0,0.0
400000000.0,400000000.0,01,222,우체국보험특별회계,2024,59,기타경상이전수입,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
10000000.0,10000000.0,01,222,우체국보험특별회계,2024,57,변상금및위약금,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
1061180000000.0,1061180000000.0,01,222,우체국보험특별회계,2024,69,잡수입,13,재화및용역판매수입,162,과학기술정보통신부,0.0,0.0
700000000.0,700000000.0,01,315,우체국예금특별회계,2024,59,기타경상이전수입,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
10000000.0,10000000.0,01,315,우체국예금특별회계,2024,57,변상금및위약금,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
50000000.0,50000000.0,01,315,우체국예금특별회계,2024,71,고정자산매각대,15,관유물매각대,162,과학기술정보통신부,0.0,0.0
23000000.0,23000000.0,01,315,우체국예금특별회계,2024,73,재고자산매각대및유동자산,15,관유물매각대,162,과학기술정보통신부,0.0,0.0
3236098000000.0,3236098000000.0,01,315,우체국예금특별회계,2024,43,우정사업수입,10,기업특별회계영업수입,162,과학기술정보통신부,0.0,0.0
602227000000.0,602227000000.0,01,315,우체국예금특별회계,2024,89,세계잉여금이입액,34,세계잉여금,162,과학기술정보통신부,0.0,0.0
10000000.0,10000000.0,01,315,우체국예금특별회계,2024,54,기타이자수입및재산수입,11,재산수입,162,과학기술정보통신부,0.0,0.0
200000000.0,200000000.0,01,315,우체국예금특별회계,2024,69,잡수입,13,재화및용역판매수입,162,과학기술정보통신부,0.0,0.0
1828777000000.0,1828777000000.0,01,315,우체국예금특별회계,2024,92,예탁원금회수,40,정부내부수입및기타,162,과학기술정보통신부,0.0,0.0
171413000000.0,171413000000.0,01,315,우체국예금특별회계,2024,95,예탁이자수입,40,정부내부수입및기타,162,과학기술정보통신부,0.0,0.0
101319000000.0,101319000000.0,01,315,우체국예금특별회계,2024,91,전입금,40,정부내부수입및기타,162,과학기술정보통신부,0.0,0.0
3583000000.0,3583000000.0,01,314,우편사업특별회계,2024,59,기타경상이전수입,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
560000000.0,560000000.0,01,314,우편사업특별회계,2024,57,변상금및위약금,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
4282000000.0,4282000000.0,01,314,우편사업특별회계,2024,71,고정자산매각대,15,관유물매각대,162,과학기술정보통신부,0.0,0.0
305000000.0,305000000.0,01,314,우편사업특별회계,2024,73,재고자산매각대및유동자산,15,관유물매각대,162,과학기술정보통신부,0.0,0.0
30622000000.0,30622000000.0,01,314,우편사업특별회계,2024,72,토지및무형자산매각대,15,관유물매각대,162,과학기술정보통신부,0.0,0.0
3260183000000.0,3260183000000.0,01,314,우편사업특별회계,2024,43,우정사업수입,10,기업특별회계영업수입,162,과학기술정보통신부,0.0,0.0
83304000000.0,83304000000.0,01,314,우편사업특별회계,2024,89,세계잉여금이입액,34,세계잉여금,162,과학기술정보통신부,0.0,0.0
60333000000.0,60333000000.0,01,314,우편사업특별회계,2024,51,관유물대여료,11,재산수입,162,과학기술정보통신부,0.0,0.0
6237000000.0,6237000000.0,01,314,우편사업특별회계,2024,54,기타이자수입및재산수입,11,재산수입,162,과학기술정보통신부,0.0,0.0
1166000000.0,1166000000.0,01,314,우편사업특별회계,2024,69,잡수입,13,재화및용역판매수입,162,과학기술정보통신부,0.0,0.0
134389000000.0,134389000000.0,01,314,우편사업특별회계,2024,96,기타,40,정부내부수입및기타,162,과학기술정보통신부,0.0,0.0
250000000000.0,250000000000.0,01,314,우편사업특별회계,2024,92,예탁원금회수,40,정부내부수입및기타,162,과학기술정보통신부,0.0,0.0
24303000000.0,24303000000.0,01,314,우편사업특별회계,2024,95,예탁이자수입,40,정부내부수입및기타,162,과학기술정보통신부,0.0,0.0
1580350000000.0,1580350000000.0,01,314,우편사업특별회계,2024,91,전입금,40,정부내부수입및기타,162,과학기술정보통신부,0.0,0.0
3000000.0,3000000.0,01,546,원자력기금,2024,58,가산금,12,경상이전수입,162,과학기술정보통신부,2400.0,2400.0
352903000000.0,352903000000.0,01,546,원자력기금,2024,59,기타경상이전수입,12,경상이전수입,162,과학기술정보통신부,68230651690.0,68230651690.0
3027000000.0,3027000000.0,01,546,원자력기금,2024,56,"벌금,몰수금및과태료",12,경상이전수입,162,과학기술정보통신부,0.0,0.0
3200000000.0,3200000000.0,01,546,원자력기금,2024,54,기타이자수입및재산수입,11,재산수입,162,과학기술정보통신부,278389420.0,278389420.0
197406000000.0,197406000000.0,01,546,원자력기금,2024,85,정부예금회수,31,차입금및여유자금회수,162,과학기술정보통신부,0.0,0.0
0.0,0.0,01,110,일반회계,2024,58,가산금,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
105715000000.0,105715000000.0,01,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,162,과학기술정보통신부,22630951170.0,22630951170.0
2272000000.0,2272000000.0,01,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,162,과학기술정보통신부,723889460.0,723889460.0
0.0,0.0,01,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
142000000.0,142000000.0,01,110,일반회계,2024,51,관유물대여료,11,재산수입,162,과학기술정보통신부,2464210.0,2464210.0
5199000000.0,5199000000.0,01,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,162,과학기술정보통신부,331560190.0,331560190.0
263424000000.0,263424000000.0,01,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,162,과학기술정보통신부,409016330.0,409016330.0
28000000.0,28000000.0,01,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,162,과학기술정보통신부,1145160.0,1145160.0
565792000000.0,565792000000.0,01,543,정보통신진흥기금,2024,59,기타경상이전수입,12,경상이전수입,162,과학기술정보통신부,605587370.0,605587370.0
0.0,0.0,01,543,정보통신진흥기금,2024,56,"벌금,몰수금및과태료",12,경상이전수입,162,과학기술정보통신부,0.0,0.0
27297000000.0,27297000000.0,01,543,정보통신진흥기금,2024,75,융자원금회수,20,융자및전대차관원금회수,162,과학기술정보통신부,245810000.0,245810000.0
7103000000.0,7103000000.0,01,543,정보통신진흥기금,2024,54,기타이자수입및재산수입,11,재산수입,162,과학기술정보통신부,806403102.0,806403102.0
602702000000.0,602702000000.0,01,543,정보통신진흥기금,2024,94,예수금,40,정부내부수입및기타,162,과학기술정보통신부,70000000000.0,70000000000.0
176844000000.0,176844000000.0,01,543,정보통신진흥기금,2024,85,정부예금회수,31,차입금및여유자금회수,162,과학기술정보통신부,0.0,0.0
9636000000.0,9636000000.0,01,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,162,과학기술정보통신부,0.0,0.0
617000000.0,617000000.0,01,236,지역균형발전특별회계,2024,54,기타이자수입및재산수입,11,재산수입,162,과학기술정보통신부,0.0,0.0
1319000000.0,1319000000.0,01,110,일반회계,2024,58,가산금,12,경상이전수입,027,관세청,43264360.0,43264360.0
700000000.0,700000000.0,01,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,027,관세청,19081870.0,19081870.0
15984000000.0,15984000000.0,01,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,027,관세청,1625530140.0,1625530140.0
39000000.0,39000000.0,01,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,027,관세청,328740.0,328740.0
0.0,0.0,01,110,일반회계,2024,31,관세,02,관세,027,관세청,622251777180.0,622251777180.0
6000000.0,6000000.0,01,110,일반회계,2024,71,고정자산매각대,15,관유물매각대,027,관세청,0.0,0.0
0.0,0.0,01,110,일반회계,2024,34,교육세,06,교육세,027,관세청,39677290400.0,39677290400.0
0.0,0.0,01,110,일반회계,2024,33,교통·에너지·환경세,04,교통·에너지·환경세,027,관세청,124044370.0,124044370.0
0.0,0.0,01,110,일반회계,2024,22,개별소비세,01,내국세,027,관세청,501340926640.0,501340926640.0
0.0,0.0,01,110,일반회계,2024,27,기타내국세,01,내국세,027,관세청,1552827668400.0,1552827668400.0
0.0,0.0,01,110,일반회계,2024,21,부가가치세,01,내국세,027,관세청,2987769168480.0,2987769168480.0
0.0,0.0,01,110,일반회계,2024,23,주세,01,내국세,027,관세청,0.0,0.0
0.0,0.0,01,110,일반회계,2024,37,농어촌특별세,08,농어촌특별세,027,관세청,-506990.0,-506990.0
0.0,0.0,01,110,일반회계,2024,32,방위세,03,방위세,027,관세청,0.0,0.0
393000000.0,393000000.0,01,110,일반회계,2024,51,관유물대여료,11,재산수입,027,관세청,21327370.0,21327370.0
8000000.0,8000000.0,01,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,027,관세청,275110.0,275110.0
101020000000.0,101020000000.0,01,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,027,관세청,107848790.0,107848790.0
603000000.0,603000000.0,01,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,027,관세청,1298460.0,1298460.0
40109000000.0,40109000000.0,01,239,고등·평생교육지원특별회계,2024,59,기타경상이전수입,12,경상이전수입,086,교육부,2674108790.0,2674108790.0
6402000000.0,6402000000.0,01,239,고등·평생교육지원특별회계,2024,65,면허료및수수료,14,수입대체경비수입,086,교육부,1816000000.0,1816000000.0
3088000000.0,3088000000.0,01,239,고등·평생교육지원특별회계,2024,54,기타이자수입및재산수입,11,재산수입,086,교육부,1519150.0,1519150.0
15742668000000.0,15742668000000.0,01,239,고등·평생교육지원특별회계,2024,91,전입금,40,정부내부수입및기타,086,교육부,772600000000.0,772600000000.0
41131000000.0,41131000000.0,01,562,사립학교교직원연금기금,2024,59,기타경상이전수입,12,경상이전수입,086,교육부,0.0,0.0
